wavenumber_cm-1,transmittance_percent,absorbance
554.3147,81.2833,0.089998
556.2437,82.0491,0.085926
558.1726,82.3792,0.084183
560.1015,83.1943,0.079906
562.0305,84.0310,0.075560
563.9594,84.0667,0.075376
565.8883,84.7122,0.072054
567.8173,85.1373,0.069880
569.7462,85.4476,0.068300
571.6751,86.0184,0.065409
573.6041,85.8407,0.066307
575.5330,86.2504,0.064239
577.4619,86.5532,0.062717
579.3909,86.7700,0.061631
581.3198,86.4035,0.063469
583.2487,86.4094,0.063439
585.1777,86.8737,0.061112
587.1066,86.5521,0.062723
589.0355,86.2905,0.064037
590.9645,86.3249,0.063864
592.8934,86.1105,0.064944
594.8223,86.0530,0.065234
596.7513,85.6512,0.067266
598.6802,85.0984,0.070079
600.6091,84.8661,0.071266
602.5381,84.4352,0.073476
604.4670,84.1113,0.075146
606.3959,83.8195,0.076655
608.3249,83.8971,0.076253
610.2538,83.6274,0.077651
612.1827,83.7344,0.077096
614.1117,84.1902,0.074738
616.0406,84.1260,0.075070
617.9695,84.6646,0.072298
619.8985,84.9080,0.071052
621.8274,85.0913,0.070115
623.7563,86.0756,0.065120
625.6853,86.3496,0.063740
627.6142,86.5000,0.062984
629.5431,87.2596,0.059187
631.4721,87.5930,0.057531
633.4010,87.7624,0.056692
635.3299,88.0964,0.055042
637.2589,88.4191,0.053454
639.1878,88.5839,0.052645
641.1168,88.8154,0.051512
643.0457,88.7355,0.051903
644.9746,89.2511,0.049387
646.9036,89.0585,0.050325
648.8325,89.3278,0.049013
650.7614,89.6010,0.047687
652.6904,89.5302,0.048030
654.6193,89.8606,0.046431
656.5482,89.4702,0.048322
658.4772,89.7135,0.047142
660.4061,89.6937,0.047238
662.3350,89.6281,0.047556
664.2640,89.6682,0.047362
666.1929,89.8820,0.046327
668.1218,89.8669,0.046400
670.0508,89.8341,0.046559
671.9797,89.5309,0.048027
673.9086,89.2966,0.049165
675.8376,89.3254,0.049025
677.7665,89.6399,0.047499
679.6954,89.1265,0.049993
681.6244,89.0294,0.050467
683.5533,88.7850,0.051660
685.4822,88.3626,0.053731
687.4112,88.4498,0.053303
689.3401,87.9931,0.055551
691.2690,87.4863,0.058060
693.1980,86.9299,0.060831
695.1269,86.4968,0.063000
697.0558,86.6811,0.062076
698.9848,86.6199,0.062383
700.9137,86.8565,0.061198
702.8426,87.3991,0.058493
704.7716,87.7078,0.056962
706.7005,88.0263,0.055388
708.6294,88.4436,0.053334
710.5584,88.4340,0.053381
712.4873,88.9902,0.050658
714.4162,88.9834,0.050691
716.3452,88.8730,0.051230
718.2741,88.7703,0.051732
720.2030,88.5874,0.052628
722.1320,88.5948,0.052592
724.0609,88.0723,0.055161
725.9898,87.9239,0.055893
727.9188,87.5939,0.057526
729.8477,87.2873,0.059049
731.7766,86.9209,0.060876
733.7056,86.7909,0.061526
735.6345,86.4095,0.063438
737.5634,86.4442,0.063264
739.4924,86.2783,0.064098
741.4213,86.9961,0.060500
743.3503,87.1957,0.059505
745.2792,87.3923,0.058527
747.2081,87.6571,0.057213
749.1371,88.1499,0.054778
751.0660,88.5356,0.052882
752.9949,88.9408,0.050899
754.9239,88.7730,0.051719
756.8528,89.1221,0.050015
758.7817,88.8197,0.051491
760.7107,89.0417,0.050407
762.6396,89.0146,0.050539
764.5685,88.9287,0.050958
766.4975,88.4336,0.053383
768.4264,88.1851,0.054605
770.3553,87.2124,0.059422
772.2843,86.0021,0.065491
774.2132,85.2437,0.069338
776.1421,84.0587,0.075418
778.0711,82.9820,0.081016
780.0000,82.4684,0.083712
781.9289,82.7093,0.082446
783.8579,83.0668,0.080573
785.7868,83.8256,0.076623
787.7157,84.0781,0.075317
789.6447,84.4545,0.073377
791.5736,83.7920,0.076797
793.5025,82.9644,0.081108
795.4315,82.1777,0.085246
797.3604,81.5748,0.088444
799.2893,80.9706,0.091673
801.2183,82.0346,0.086003
803.1472,82.8585,0.081663
805.0761,84.3473,0.073929
807.0051,85.4645,0.068214
808.9340,86.7321,0.061820
810.8629,87.9212,0.055906
812.7919,88.4194,0.053452
814.7208,88.9627,0.050792
816.6497,89.6610,0.047396
818.5787,89.8073,0.046688
820.5076,89.6169,0.047610
822.4365,90.1222,0.045168
824.3655,90.1761,0.044909
826.2944,90.4210,0.043731
828.2233,90.4896,0.043401
830.1523,90.2932,0.044345
832.0812,90.2180,0.044707
834.0102,90.3236,0.044199
835.9391,90.3374,0.044132
837.8680,90.3980,0.043841
839.7970,90.4556,0.043565
841.7259,90.4813,0.043441
843.6548,90.2766,0.044425
845.5838,90.5546,0.043089
847.5127,90.4612,0.043538
849.4416,90.4451,0.043615
851.3706,90.3806,0.043925
853.2995,90.0540,0.045497
855.2284,90.4623,0.043532
857.1574,90.1890,0.044847
859.0863,89.7037,0.047190
861.0152,89.5072,0.048142
862.9442,89.1291,0.049981
864.8731,89.0646,0.050295
866.8020,88.7007,0.052073
868.7310,88.6023,0.052555
870.6599,88.1835,0.054612
872.5888,87.9832,0.055600
874.5178,87.4741,0.058121
876.4467,87.6024,0.057484
878.3756,87.2254,0.059357
880.3046,87.5897,0.057547
882.2335,87.5520,0.057734
884.1624,87.2944,0.059013
886.0914,87.2841,0.059065
888.0203,86.9565,0.060698
889.9492,87.0661,0.060151
891.8782,86.8952,0.061004
893.8071,86.6648,0.062157
895.7360,86.3303,0.063837
897.6650,85.7983,0.066521
899.5939,85.5093,0.067987
901.5228,84.9106,0.071038
903.4518,84.7984,0.071612
905.3807,83.7389,0.077073
907.3096,84.0779,0.075318
909.2386,83.4387,0.078633
911.1675,83.3162,0.079270
913.0964,82.8175,0.081878
915.0254,82.9768,0.081043
916.9543,83.6075,0.077755
918.8832,83.7731,0.076895
920.8122,83.8810,0.076336
922.7411,83.9365,0.076049
924.6700,84.6215,0.072519
926.5990,85.1270,0.069933
928.5279,85.0288,0.070434
930.4569,85.5619,0.067720
932.3858,85.5498,0.067781
934.3147,85.9205,0.065903
936.2437,85.9451,0.065779
938.1726,85.9845,0.065580
940.1015,85.9061,0.065976
942.0305,85.9636,0.065685
943.9594,85.8771,0.066122
945.8883,85.9435,0.065787
947.8173,85.1817,0.069654
949.7462,84.9446,0.070864
951.6751,84.4719,0.073288
953.6041,83.9968,0.075737
955.5330,83.5673,0.077963
957.4619,82.8693,0.081607
959.3909,82.3008,0.084596
961.3198,81.2566,0.090141
963.2487,80.7928,0.092627
965.1777,79.8117,0.097933
967.1066,78.8399,0.103254
969.0355,77.2641,0.112022
970.9645,76.1767,0.118178
972.8934,74.6984,0.126689
974.8223,73.8555,0.131617
976.7513,72.4951,0.139692
978.6802,71.0091,0.148686
980.6091,69.7726,0.156315
982.5381,68.2165,0.166111
984.4670,66.8288,0.175036
986.3959,64.9249,0.187589
988.3249,63.4750,0.197397
990.2538,62.0127,0.207519
992.1827,60.5927,0.217580
994.1117,59.1258,0.228223
996.0406,57.4813,0.240474
997.9695,56.3671,0.248974
999.8985,55.1173,0.258712
1001.8274,53.9110,0.268323
1003.7563,52.9442,0.276182
1005.6853,51.7621,0.285988
1007.6142,51.0029,0.292405
1009.5431,49.8645,0.302208
1011.4721,49.1483,0.308491
1013.4010,48.6418,0.312990
1015.3299,47.9994,0.318764
1017.2589,47.3398,0.324774
1019.1878,47.1104,0.326883
1021.1167,46.4001,0.333481
1023.0457,46.2124,0.335241
1024.9746,45.9808,0.337423
1026.9035,45.8204,0.338941
1028.8325,45.6005,0.341031
1030.7614,45.5187,0.341810
1032.6904,45.5951,0.341082
1034.6193,45.5447,0.341562
1036.5482,45.5494,0.341517
1038.4772,45.7426,0.339679
1040.4061,45.8426,0.338731
1042.3350,46.2206,0.335165
1044.2640,46.7067,0.330620
1046.1929,46.7474,0.330243
1048.1218,47.2169,0.325902
1050.0508,47.5390,0.322950
1051.9797,47.7836,0.320721
1053.9086,48.1836,0.317101
1055.8376,48.5670,0.313659
1057.7665,49.0066,0.309746
1059.6954,49.5101,0.305307
1061.6244,49.9507,0.301458
1063.5533,50.3905,0.297651
1065.4822,50.9436,0.292911
1067.4112,51.2591,0.290229
1069.3401,51.9841,0.284129
1071.2690,52.4158,0.280537
1073.1980,53.1430,0.274554
1075.1269,53.5834,0.270969
1077.0558,54.6047,0.262770
1078.9848,55.2534,0.257641
1080.9137,55.8273,0.253153
1082.8426,56.9038,0.244858
1084.7716,57.7657,0.238330
1086.7005,58.9097,0.229813
1088.6294,59.7042,0.223995
1090.5584,60.5710,0.217735
1092.4873,61.4276,0.211637
1094.4162,62.8132,0.201949
1096.3452,63.7200,0.195724
1098.2741,64.7819,0.188546
1100.2030,65.6649,0.182667
1102.1320,66.9792,0.174060
1104.0609,67.9228,0.167985
1105.9898,68.8147,0.162319
1107.9188,70.1736,0.153826
1109.8477,70.9334,0.149149
1111.7766,71.6963,0.144503
1113.7056,72.4398,0.140023
1115.6345,73.1398,0.135846
1117.5634,73.6998,0.132534
1119.4924,74.7337,0.126483
1121.4213,75.3055,0.123173
1123.3502,76.2664,0.117667
1125.2792,76.5694,0.115945
1127.2081,77.2166,0.112289
1129.1371,77.3313,0.111645
1131.0660,77.6976,0.109592
1132.9949,78.0759,0.107483
1134.9239,78.3519,0.105950
1136.8528,78.5424,0.104896
1138.7817,78.6364,0.104376
1140.7107,78.3814,0.105787
1142.6396,78.5985,0.104586
1144.5685,78.6315,0.104403
1146.4975,78.3777,0.105807
1148.4264,77.9914,0.107953
1150.3553,78.0916,0.107396
1152.2843,78.2626,0.106446
1154.2132,77.9322,0.108283
1156.1421,77.6332,0.109953
1158.0711,77.5388,0.110481
1160.0000,77.7344,0.109386
1161.9289,78.0162,0.107815
1163.8579,78.2533,0.106498
1165.7868,78.4498,0.105408
1167.7157,78.8772,0.103049
1169.6447,79.1069,0.101786
1171.5736,79.5332,0.099452
1173.5025,80.4177,0.094649
1175.4315,80.8642,0.092244
1177.3604,81.5311,0.088677
1179.2893,82.3110,0.084542
1181.2183,82.8738,0.081583
1183.1472,83.1880,0.079939
1185.0761,83.7710,0.076906
1187.0051,84.8534,0.071331
1188.9340,85.2727,0.069190
1190.8629,85.9467,0.065771
1192.7919,86.2825,0.064078
1194.7208,86.7429,0.061766
1196.6497,87.0504,0.060229
1198.5787,87.2629,0.059170
1200.5076,88.3867,0.053613
1202.4365,87.9821,0.055606
1204.3655,88.6687,0.052229
1206.2944,88.6477,0.052332
1208.2233,89.1891,0.049688
1210.1523,88.5090,0.053013
1212.0812,89.0208,0.050509
1214.0101,89.1022,0.050112
1215.9391,88.8877,0.051158
1217.8680,89.3462,0.048924
1219.7969,89.0385,0.050422
1221.7259,89.2196,0.049540
1223.6548,89.0971,0.050136
1225.5838,88.7746,0.051711
1227.5127,88.9485,0.050861
1229.4416,88.6735,0.052206
1231.3706,88.5277,0.052921
1233.2995,87.9917,0.055558
1235.2284,88.4709,0.053199
1237.1574,87.8125,0.056444
1239.0863,87.8367,0.056324
1241.0152,87.3519,0.058728
1242.9442,87.0162,0.060400
1244.8731,86.9114,0.060923
1246.8020,87.2150,0.059409
1248.7310,86.9623,0.060669
1250.6599,86.4203,0.063384
1252.5888,86.1520,0.064734
1254.5178,86.1995,0.064495
1256.4467,86.2216,0.064384
1258.3756,86.3281,0.063848
1260.3046,85.8749,0.066134
1262.2335,85.5865,0.067595
1264.1624,85.6169,0.067441
1266.0914,85.8788,0.066114
1268.0203,86.1571,0.064709
1269.9492,85.5450,0.067805
1271.8782,85.7953,0.066536
1273.8071,85.9421,0.065794
1275.7360,86.1929,0.064528
1277.6650,86.1423,0.064784
1279.5939,86.5166,0.062900
1281.5228,86.6236,0.062364
1283.4518,86.9898,0.060532
1285.3807,87.4061,0.058458
1287.3096,87.4641,0.058170
1289.2386,87.5795,0.057598
1291.1675,88.0646,0.055199
1293.0964,87.9949,0.055542
1295.0254,88.5373,0.052874
1296.9543,88.6733,0.052207
1298.8832,89.2974,0.049161
1300.8122,88.9946,0.050636
1302.7411,89.6423,0.047487
1304.6700,90.0308,0.045609
1306.5990,89.8548,0.046459
1308.5279,90.4692,0.043499
1310.4568,90.6264,0.042745
1312.3858,90.6607,0.042581
1314.3147,91.3060,0.039501
1316.2436,90.8676,0.041591
1318.1726,91.1480,0.040253
1320.1015,91.7616,0.037339
1322.0305,91.6875,0.037690
1323.9594,92.2263,0.035145
1325.8883,91.6344,0.037941
1327.8173,91.4968,0.038594
1329.7462,91.8629,0.036860
1331.6751,92.0240,0.036099
1333.6041,92.0140,0.036146
1335.5330,92.1085,0.035700
1337.4619,92.1529,0.035491
1339.3909,92.4226,0.034222
1341.3198,91.8450,0.036945
1343.2487,92.0206,0.036115
1345.1777,92.0952,0.035763
1347.1066,91.5967,0.038120
1349.0355,92.0356,0.036044
1350.9645,92.4684,0.034007
1352.8934,91.9242,0.036570
1354.8223,92.0192,0.036122
1356.7513,91.9384,0.036503
1358.6802,91.6476,0.037879
1360.6091,91.6386,0.037921
1362.5381,91.6787,0.037731
1364.4670,91.5773,0.038212
1366.3959,91.2213,0.039904
1368.3249,91.0317,0.040807
1370.2538,90.9840,0.041035
1372.1827,90.7987,0.041921
1374.1117,90.2955,0.044334
1376.0406,90.0873,0.045337
1377.9695,89.6699,0.047353
1379.8985,89.6451,0.047473
1381.8274,88.6835,0.052157
1383.7563,88.8470,0.051357
1385.6853,88.9014,0.051091
1387.6142,88.6996,0.052078
1389.5431,88.7288,0.051935
1391.4721,89.1122,0.050063
1393.4010,89.2574,0.049356
1395.3299,89.2471,0.049406
1397.2589,89.0514,0.050359
1399.1878,89.0523,0.050355
1401.1167,89.1426,0.049915
1403.0457,89.1994,0.049638
1404.9746,89.4092,0.048618
1406.9035,89.4699,0.048323
1408.8325,89.3719,0.048799
1410.7614,89.1715,0.049774
1412.6903,89.3755,0.048781
1414.6193,89.1290,0.049981
1416.5482,89.1849,0.049708
1418.4772,88.7901,0.051635
1420.4061,88.7726,0.051721
1422.3350,88.4773,0.053168
1424.2640,88.3862,0.053616
1426.1929,88.0836,0.055105
1428.1218,87.7135,0.056934
1430.0508,87.5253,0.057866
1431.9797,87.4812,0.058085
1433.9086,87.1576,0.059694
1435.8376,86.6737,0.062113
1437.7665,86.5197,0.062885
1439.6954,86.1335,0.064828
1441.6244,85.7187,0.066924
1443.5533,85.1784,0.069670
1445.4822,84.9662,0.070754
1447.4112,84.2434,0.074464
1449.3401,84.3235,0.074052
1451.2690,84.0790,0.075312
1453.1980,84.1672,0.074857
1455.1269,83.9736,0.075857
1457.0558,84.4090,0.073611
1458.9848,84.5926,0.072668
1460.9137,85.2433,0.069340
1462.8426,85.0368,0.070393
1464.7716,85.6631,0.067206
1466.7005,86.3415,0.063781
1468.6294,86.9788,0.060586
1470.5584,87.2991,0.058990
1472.4873,87.5430,0.057779
1474.4162,88.1254,0.054899
1476.3452,88.5623,0.052751
1478.2741,89.1598,0.049831
1480.2030,89.3467,0.048921
1482.1320,89.6566,0.047418
1484.0609,89.4796,0.048276
1485.9898,89.9058,0.046212
1487.9188,89.9709,0.045898
1489.8477,89.3769,0.048775
1491.7766,89.5027,0.048164
1493.7056,89.5481,0.047944
1495.6345,89.1402,0.049926
1497.5634,88.7417,0.051872
1499.4924,88.5779,0.052675
1501.4213,88.4763,0.053173
1503.3502,88.1721,0.054669
1505.2792,87.7587,0.056710
1507.2081,87.8655,0.056181
1509.1371,88.0206,0.055415
1511.0660,88.3673,0.053708
1512.9949,88.6164,0.052486
1514.9239,88.5624,0.052751
1516.8528,89.1394,0.049930
1518.7817,89.6590,0.047406
1520.7107,89.7782,0.046829
1522.6396,89.8257,0.046599
1524.5685,90.5192,0.043259
1526.4975,89.9865,0.045822
1528.4264,90.4798,0.043448
1530.3553,90.3433,0.044104
1532.2843,90.2341,0.044629
1534.2132,89.8584,0.046441
1536.1421,89.8238,0.046609
1538.0711,89.7158,0.047131
1540.0000,89.2137,0.049568
1541.9289,88.9112,0.051043
1543.8579,88.4879,0.053116
1545.7868,88.3679,0.053706
1547.7157,88.2272,0.054397
1549.6447,87.6462,0.057267
1551.5736,87.1436,0.059765
1553.5025,87.2426,0.059271
1555.4315,86.6261,0.062351
1557.3604,86.3162,0.063908
1559.2893,86.2573,0.064204
1561.2183,86.0815,0.065090
1563.1472,85.9877,0.065564
1565.0761,86.2851,0.064064
1567.0051,86.0963,0.065015
1568.9340,86.5469,0.062749
1570.8629,87.1305,0.059830
1572.7919,87.2206,0.059381
1574.7208,87.3278,0.058848
1576.6497,87.7160,0.056921
1578.5787,87.9551,0.055739
1580.5076,88.4633,0.053237
1582.4365,88.7319,0.051920
1584.3655,88.8899,0.051148
1586.2944,89.3023,0.049137
1588.2233,89.2328,0.049475
1590.1523,89.7918,0.046763
1592.0812,89.6882,0.047265
1594.0101,90.0058,0.045730
1595.9391,89.8847,0.046314
1597.8680,89.8468,0.046498
1599.7969,89.8828,0.046323
1601.7259,89.8653,0.046408
1603.6548,89.8612,0.046428
1605.5838,89.1970,0.049650
1607.5127,88.9175,0.051013
1609.4416,88.7707,0.051731
1611.3706,88.1100,0.054975
1613.2995,87.9832,0.055600
1615.2284,87.5238,0.057874
1617.1574,87.1466,0.059749
1619.0863,86.4723,0.063123
1621.0152,86.1157,0.064918
1622.9442,85.7249,0.066893
1624.8731,85.0540,0.070305
1626.8020,84.4975,0.073156
1628.7310,84.3393,0.073970
1630.6599,83.2159,0.079794
1632.5888,82.8302,0.081812
1634.5178,82.7998,0.081970
1636.4467,82.1410,0.085440
1638.3756,81.7614,0.087452
1640.3046,81.4880,0.088906
1642.2335,81.3304,0.089747
1644.1624,81.0876,0.091045
1646.0914,80.7072,0.093088
1648.0203,80.6534,0.093377
1649.9492,80.5939,0.093698
1651.8782,80.8296,0.092430
1653.8071,81.1068,0.090943
1655.7360,81.1336,0.090799
1657.6650,81.4161,0.089290
1659.5939,82.0032,0.086169
1661.5228,82.3872,0.084140
1663.4518,82.8052,0.081942
1665.3807,82.8838,0.081530
1667.3096,83.8868,0.076306
1669.2386,84.3914,0.073702
1671.1675,84.8328,0.071436
1673.0964,85.1365,0.069884
1675.0254,85.2643,0.069233
1676.9543,85.7334,0.066850
1678.8832,86.3184,0.063897
1680.8122,86.7236,0.061863
1682.7411,86.6962,0.062000
1684.6700,86.8054,0.061453
1686.5990,87.0381,0.060290
1688.5279,87.0089,0.060436
1690.4568,87.0889,0.060037
1692.3858,86.7981,0.061490
1694.3147,86.4405,0.063283
1696.2436,86.5247,0.062860
1698.1726,86.4972,0.062998
1700.1015,85.9262,0.065874
1702.0304,85.5560,0.067750
1703.9594,84.8663,0.071265
1705.8883,84.3326,0.074004
1707.8173,84.2705,0.074325
1709.7462,83.7686,0.076919
1711.6751,83.7874,0.076821
1713.6041,83.4921,0.078355
1715.5330,83.8777,0.076353
1717.4619,84.1747,0.074818
1719.3909,84.5555,0.072858
1721.3198,84.5314,0.072982
1723.2487,85.1142,0.069998
1725.1777,85.8610,0.066204
1727.1066,86.5818,0.062573
1729.0355,87.2409,0.059280
1730.9645,87.7146,0.056928
1732.8934,88.4897,0.053107
1734.8223,89.3822,0.048749
1736.7513,89.4470,0.048434
1738.6802,90.3998,0.043833
1740.6091,91.2511,0.039762
1742.5381,92.0163,0.036135
1744.4670,92.1551,0.035480
1746.3959,92.6231,0.033281
1748.3249,92.5507,0.033620
1750.2538,93.2187,0.030497
1752.1827,93.5533,0.028941
1754.1117,93.9190,0.027246
1756.0406,93.8875,0.027392
1757.9695,94.2433,0.025749
1759.8985,94.0773,0.026515
1761.8274,94.3973,0.025041
1763.7563,94.6367,0.023940
1765.6853,94.4758,0.024679
1767.6142,94.7512,0.023415
1769.5431,94.5176,0.024487
1771.4721,94.9725,0.022402
1773.4010,94.7050,0.023627
1775.3299,94.9021,0.022724
1777.2589,94.6908,0.023692
1779.1878,95.0890,0.021870
1781.1167,94.6520,0.023870
1783.0457,94.2380,0.025774
1784.9746,94.5047,0.024547
1786.9035,94.8449,0.022986
1788.8325,94.5118,0.024514
1790.7614,94.2008,0.025945
1792.6903,94.4583,0.024760
1794.6193,94.5102,0.024521
1796.5482,94.6594,0.023836
1798.4771,94.7427,0.023454
1800.4061,94.6705,0.023785
1802.3350,95.3580,0.020643
1804.2640,95.3199,0.020817
1806.1929,94.9037,0.022717
1808.1218,95.0366,0.022109
1810.0508,95.4048,0.020430
1811.9797,95.3236,0.020800
1813.9086,95.3922,0.020487
1815.8376,95.5132,0.019937
1817.7665,95.2947,0.020931
1819.6954,95.7816,0.018718
1821.6244,95.6686,0.019231
1823.5533,95.3916,0.020490
1825.4822,95.6535,0.019299
1827.4112,95.6398,0.019361
1829.3401,95.5759,0.019652
1831.2690,95.6624,0.019259
1833.1980,95.5942,0.019568
1835.1269,95.9078,0.018146
1837.0558,95.9113,0.018130
1838.9848,95.8503,0.018407
1840.9137,96.0004,0.017727
1842.8426,95.5685,0.019685
1844.7716,95.7623,0.018805
1846.7005,95.9230,0.018077
1848.6294,95.8546,0.018387
1850.5584,95.7362,0.018924
1852.4873,96.0491,0.017507
1854.4162,95.6853,0.019155
1856.3452,95.8235,0.018528
1858.2741,95.8188,0.018549
1860.2030,95.8894,0.018230
1862.1320,95.6094,0.019499
1864.0609,95.7210,0.018993
1865.9898,95.7916,0.018673
1867.9188,96.3392,0.016197
1869.8477,96.0121,0.017674
1871.7766,96.0641,0.017439
1873.7056,95.8272,0.018511
1875.6345,95.9891,0.017778
1877.5634,95.6035,0.019526
1879.4924,96.0132,0.017669
1881.4213,95.8969,0.018195
1883.3502,95.7929,0.018667
1885.2792,96.0878,0.017332
1887.2081,96.3520,0.016139
1889.1370,95.9269,0.018060
1891.0660,96.2278,0.016700
1892.9949,96.1391,0.017100
1894.9238,96.2266,0.016705
1896.8528,96.1915,0.016863
1898.7817,96.0343,0.017574
1900.7107,96.3721,0.016049
1902.6396,96.0201,0.017638
1904.5685,96.1984,0.016832
1906.4975,95.5550,0.019746
1908.4264,96.5280,0.015347
1910.3553,96.1601,0.017005
1912.2843,96.1351,0.017118
1914.2132,96.3098,0.016330
1916.1421,95.9818,0.017811
1918.0711,95.7884,0.018687
1920.0000,96.4861,0.015535
1921.9289,95.7238,0.018980
1923.8579,96.1236,0.017170
1925.7868,96.0414,0.017541
1927.7157,96.0331,0.017579
1929.6447,96.4242,0.015814
1931.5736,96.0139,0.017666
1933.5025,96.4870,0.015531
1935.4315,96.3409,0.016189
1937.3604,96.0189,0.017643
1939.2893,95.8920,0.018217
1941.2183,96.2406,0.016642
1943.1472,95.9323,0.018035
1945.0761,96.3345,0.016218
1947.0051,96.3168,0.016298
1948.9340,96.0108,0.017680
1950.8629,95.9611,0.017905
1952.7919,96.2262,0.016707
1954.7208,96.1193,0.017189
1956.6497,96.0412,0.017542
1958.5787,96.3586,0.016110
1960.5076,96.0003,0.017727
1962.4365,95.9812,0.017814
1964.3655,96.3130,0.016315
1966.2944,95.8722,0.018307
1968.2233,96.2795,0.016466
1970.1523,96.2739,0.016491
1972.0812,96.2483,0.016607
1974.0101,96.1624,0.016995
1975.9391,96.3202,0.016283
1977.8680,96.1219,0.017178
1979.7969,96.0012,0.017724
1981.7259,96.2927,0.016407
1983.6548,96.4108,0.015874
1985.5837,96.2436,0.016628
1987.5127,96.1303,0.017140
1989.4416,96.3375,0.016205
1991.3705,96.5101,0.015427
1993.2995,96.1408,0.017092
1995.2284,96.2348,0.016668
1997.1574,96.3676,0.016069
1999.0863,96.2626,0.016543
2001.0152,96.3257,0.016258
2002.9442,96.1576,0.017016
2004.8731,96.2369,0.016658
2006.8020,96.2600,0.016554
2008.7310,96.6050,0.015000
2010.6599,96.1512,0.017045
2012.5888,96.1018,0.017268
2014.5178,96.2959,0.016392
2016.4467,96.0952,0.017298
2018.3756,96.4938,0.015501
2020.3046,96.3866,0.015983
2022.2335,96.3933,0.015953
2024.1624,96.4919,0.015509
2026.0914,96.4146,0.015857
2028.0203,96.0544,0.017483
2029.9492,96.5071,0.015441
2031.8782,96.4312,0.015782
2033.8071,96.2831,0.016450
2035.7360,96.3499,0.016149
2037.6650,96.4236,0.015817
2039.5939,96.3879,0.015978
2041.5228,96.7073,0.014541
2043.4518,96.0900,0.017322
2045.3807,96.4334,0.015772
2047.3096,96.4727,0.015596
2049.2386,96.3741,0.016040
2051.1675,96.4222,0.015823
2053.0964,96.3849,0.015991
2055.0254,96.0932,0.017307
2056.9543,96.1192,0.017190
2058.8832,96.4019,0.015914
2060.8122,96.3437,0.016177
2062.7411,96.6558,0.014772
2064.6700,96.3131,0.016315
2066.5990,96.2822,0.016454
2068.5279,96.6461,0.014816
2070.4568,96.5030,0.015459
2072.3858,96.7846,0.014194
2074.3147,96.9080,0.013640
2076.2436,96.5640,0.015185
2078.1726,96.4518,0.015690
2080.1015,96.2180,0.016744
2082.0304,96.5309,0.015333
2083.9594,96.6893,0.014621
2085.8883,96.7841,0.014196
2087.8173,96.1401,0.017096
2089.7462,96.5250,0.015360
2091.6751,96.3252,0.016260
2093.6041,96.3674,0.016070
2095.5330,96.4217,0.015825
2097.4619,95.8711,0.018312
2099.3909,96.6809,0.014659
2101.3198,96.1926,0.016858
2103.2487,95.9600,0.017910
2105.1777,96.2962,0.016391
2107.1066,96.1939,0.016852
2109.0355,96.1088,0.017237
2110.9645,96.2233,0.016720
2112.8934,96.4015,0.015916
2114.8223,96.2021,0.016816
2116.7513,96.2559,0.016573
