wavenumber_cm-1,transmittance_percent,absorbance
1279.5939,88.3281,0.053901
1281.5228,88.0771,0.055137
1283.4518,88.5890,0.052620
1285.3807,88.5407,0.052857
1287.3096,88.7277,0.051941
1289.2386,89.1804,0.049730
1291.1675,89.4022,0.048652
1293.0964,89.2827,0.049233
1295.0254,90.0499,0.045517
1296.9543,89.7954,0.046746
1298.8832,90.0208,0.045657
1300.8122,89.8709,0.046381
1302.7411,90.3773,0.043941
1304.6700,90.8990,0.041441
1306.5990,90.8323,0.041760
1308.5279,91.2416,0.039807
1310.4568,91.1516,0.040236
1312.3858,91.3109,0.039477
1314.3147,91.5940,0.038133
1316.2436,91.4114,0.039000
1318.1726,91.6323,0.037952
1320.1015,91.7290,0.037493
1322.0305,91.9337,0.036525
1323.9594,91.6733,0.037757
1325.8883,92.1105,0.035691
1327.8173,92.2738,0.034922
1329.7462,91.7740,0.037280
1331.6751,92.3426,0.034598
1333.6041,91.9024,0.036673
1335.5330,92.1180,0.035656
1337.4619,92.3507,0.034560
1339.3909,92.0868,0.035803
1341.3198,92.0489,0.035981
1343.2487,92.0403,0.036022
1345.1777,92.1983,0.035277
1347.1066,91.9639,0.036383
1349.0355,92.2903,0.034844
1350.9645,91.8894,0.036735
1352.8934,91.6812,0.037720
1354.8223,91.4573,0.038782
1356.7513,91.7502,0.037393
1358.6802,92.0028,0.036199
1360.6091,91.5517,0.038334
1362.5381,91.3723,0.039185
1364.4670,91.7231,0.037521
1366.3959,91.4837,0.038656
1368.3249,91.1674,0.040160
1370.2538,90.9793,0.041058
1372.1827,90.6977,0.042404
1374.1117,90.6527,0.042619
1376.0406,90.2062,0.044764
1377.9695,90.5080,0.043313
1379.8985,89.9833,0.045838
1381.8274,89.9276,0.046107
1383.7563,89.9458,0.046019
1385.6853,90.2254,0.044671
1387.6142,89.8543,0.046461
1389.5431,89.7064,0.047177
1391.4721,89.6797,0.047306
1393.4010,89.7433,0.046998
1395.3299,89.7800,0.046820
1397.2589,89.8339,0.046560
1399.1878,89.8800,0.046337
1401.1167,89.5818,0.047780
1403.0457,89.7806,0.046817
1404.9746,89.3764,0.048777
1406.9035,89.4329,0.048503
1408.8325,89.4566,0.048388
1410.7614,89.4292,0.048521
1412.6903,89.2233,0.049522
1414.6193,89.1859,0.049704
1416.5482,88.9695,0.050759
1418.4772,89.1929,0.049670
1420.4061,88.9377,0.050914
1422.3350,88.7100,0.052028
1424.2640,88.7167,0.051995
1426.1929,88.7981,0.051596
1428.1218,88.5572,0.052776
1430.0508,88.7587,0.051789
1431.9797,88.5211,0.052953
1433.9086,88.2093,0.054486
1435.8376,88.3477,0.053805
1437.7665,88.0029,0.055503
1439.6954,87.6826,0.057087
1441.6244,87.5271,0.057858
1443.5533,87.4701,0.058140
1445.4822,87.4349,0.058315
1447.4112,87.3349,0.058812
1449.3401,86.9579,0.060691
1451.2690,86.6521,0.062221
1453.1980,86.9758,0.060601
1455.1269,87.1327,0.059819
1457.0558,87.1448,0.059758
1458.9848,87.1311,0.059827
1460.9137,87.1184,0.059890
1462.8426,87.4943,0.058020
1464.7716,87.7247,0.056878
1466.7005,88.1072,0.054989
1468.6294,88.0364,0.055338
1470.5584,88.8794,0.051199
1472.4873,89.2543,0.049371
1474.4162,89.3949,0.048687
1476.3452,89.7014,0.047201
1478.2741,90.1362,0.045101
1480.2030,90.0436,0.045547
1482.1320,90.4745,0.043474
1484.0609,90.6550,0.042608
1485.9898,90.9449,0.041222
1487.9188,90.7806,0.042007
1489.8477,90.2864,0.044378
1491.7766,90.7662,0.042076
1493.7056,90.8524,0.041664
1495.6345,90.4509,0.043587
1497.5634,90.2949,0.044337
1499.4924,90.0848,0.045349
1501.4213,89.9360,0.046066
1503.3502,89.7037,0.047190
1505.2792,89.2556,0.049365
1507.2081,89.0478,0.050377
1509.1371,89.2732,0.049279
1511.0660,89.1324,0.049964
1512.9949,89.0333,0.050447
1514.9239,89.3745,0.048786
1516.8528,89.4847,0.048251
1518.7817,89.9868,0.045821
1520.7107,90.4265,0.043704
1522.6396,90.6180,0.042786
1524.5685,90.9288,0.041299
1526.4975,90.6535,0.042616
1528.4264,90.9474,0.041210
1530.3553,90.6610,0.042580
1532.2843,90.8070,0.041881
1534.2132,90.7003,0.042391
1536.1421,90.9794,0.041057
1538.0711,90.7028,0.042379
1540.0000,90.7811,0.042004
1541.9289,89.9895,0.045808
1543.8579,90.2573,0.044518
1545.7868,89.8904,0.046286
1547.7157,89.4125,0.048602
1549.6447,89.3593,0.048860
1551.5736,88.9617,0.050797
1553.5025,88.5378,0.052871
1555.4315,88.6153,0.052491
1557.3604,88.1522,0.054767
1559.2893,88.2868,0.054104
1561.2183,88.4535,0.053285
1563.1472,88.3525,0.053781
1565.0761,87.9745,0.055643
1567.0051,88.5531,0.052796
1568.9340,88.6924,0.052113
1570.8629,89.0561,0.050336
1572.7919,88.8084,0.051546
1574.7208,89.2265,0.049506
1576.6497,89.2238,0.049519
1578.5787,89.5806,0.047786
1580.5076,90.1167,0.045195
1582.4365,90.3373,0.044133
1584.3655,90.4936,0.043382
1586.2944,90.5487,0.043118
1588.2233,90.8232,0.041803
1590.1523,90.6979,0.042403
1592.0812,91.0265,0.040832
1594.0101,90.9224,0.041329
1595.9391,91.0817,0.040569
1597.8680,91.0018,0.040950
1599.7969,91.3182,0.039443
1601.7259,91.1964,0.040023
1603.6548,90.9302,0.041292
1605.5838,90.9744,0.041081
1607.5127,90.7568,0.042121
1609.4416,90.4496,0.043593
1611.3706,90.2907,0.044357
1613.2995,89.9000,0.046240
1615.2284,89.5322,0.048021
1617.1574,89.5369,0.047998
1619.0863,88.9462,0.050873
1621.0152,88.4294,0.053403
1622.9442,88.1809,0.054625
1624.8731,87.6401,0.057297
1626.8020,87.2880,0.059046
1628.7310,87.1273,0.059846
1630.6599,86.3838,0.063568
1632.5888,86.0229,0.065386
1634.5178,85.7988,0.066519
1636.4467,85.3588,0.068752
1638.3756,84.7394,0.071914
1640.3046,84.6329,0.072461
1642.2335,84.4144,0.073583
1644.1624,84.1151,0.075126
1646.0914,84.0019,0.075711
1648.0203,83.4811,0.078412
1649.9492,83.7915,0.076800
1651.8782,83.9149,0.076161
1653.8071,83.6388,0.077592
1655.7360,83.6987,0.077281
1657.6650,83.8539,0.076477
1659.5939,84.5223,0.073029
1661.5228,84.6701,0.072270
1663.4518,84.7195,0.072016
1665.3807,85.2877,0.069113
1667.3096,85.2963,0.069070
1669.2386,86.0346,0.065327
1671.1675,86.3561,0.063707
1673.0964,86.5657,0.062654
1675.0254,86.8069,0.061446
1676.9543,87.4016,0.058481
1678.8832,87.6884,0.057058
1680.8122,87.7141,0.056931
1682.7411,87.7464,0.056771
1684.6700,88.0785,0.055130
1686.5990,88.4803,0.053154
1688.5279,88.2763,0.054156
1690.4568,88.5558,0.052783
1692.3858,88.4100,0.053498
1694.3147,88.3978,0.053558
1696.2436,88.2879,0.054099
1698.1726,87.9492,0.055768
1700.1015,87.5169,0.057908
1702.0304,87.6060,0.057466
1703.9594,87.1491,0.059737
1705.8883,87.1576,0.059695
1707.8173,86.9473,0.060744
1709.7462,86.1950,0.064518
1711.6751,86.1549,0.064720
1713.6041,86.1533,0.064728
1715.5330,86.3257,0.063860
1717.4619,86.9524,0.060719
1719.3909,87.0224,0.060369
1721.3198,87.3657,0.058659
1723.2487,87.6658,0.057170
1725.1777,87.7799,0.056605
1727.1066,88.3916,0.053589
1729.0355,89.3376,0.048966
1730.9645,89.5816,0.047781
1732.8934,90.0902,0.045323
1734.8223,90.7717,0.042050
1736.7513,91.0959,0.040501
1738.6802,91.4714,0.038714
1740.6091,91.9087,0.036643
1742.5381,92.4521,0.034083
1744.4670,92.4686,0.034006
1746.3959,92.9333,0.031828
1748.3249,93.2469,0.030366
1750.2538,93.3401,0.029932
1752.1827,93.9200,0.027242
1754.1117,93.8798,0.027428
1756.0406,94.0750,0.026526
1757.9695,93.5515,0.028949
1759.8985,94.0673,0.026561
1761.8274,94.0564,0.026612
1763.7563,94.1928,0.025982
1765.6853,94.6413,0.023920
1767.6142,94.4501,0.024798
1769.5431,94.4994,0.024571
1771.4721,94.8512,0.022957
1773.4010,94.5168,0.024491
1775.3299,94.3841,0.025101
1777.2589,94.9760,0.022386
1779.1878,94.9370,0.022564
1781.1167,94.4458,0.024817
1783.0457,94.4140,0.024964
1784.9746,94.7790,0.023288
1786.9035,94.4814,0.024654
1788.8325,94.3103,0.025441
1790.7614,94.5718,0.024238
1792.6903,94.6194,0.024020
1794.6193,94.4405,0.024842
1796.5482,94.1819,0.026032
1798.4771,94.6269,0.023985
1800.4061,94.2171,0.025870
1802.3350,94.2186,0.025863
1804.2640,94.2392,0.025768
1806.1929,94.7458,0.023440
1808.1218,94.7973,0.023204
1810.0508,94.5482,0.024347
1811.9797,94.6721,0.023778
1813.9086,94.5467,0.024354
1815.8376,95.2794,0.021001
1817.7665,95.0142,0.022212
1819.6954,95.1268,0.021697
1821.6244,95.3731,0.020574
1823.5533,95.0748,0.021935
1825.4822,95.3145,0.020841
1827.4112,95.3507,0.020676
1829.3401,95.3121,0.020852
1831.2690,95.2238,0.021254
1833.1980,95.1995,0.021365
1835.1269,95.1208,0.021725
1837.0558,95.3278,0.020780
1838.9848,95.4061,0.020424
1840.9137,95.1594,0.021548
1842.8426,95.4511,0.020219
1844.7716,95.7421,0.018897
1846.7005,95.2037,0.021346
1848.6294,95.5718,0.019670
1850.5584,95.3703,0.020587
1852.4873,95.5683,0.019686
1854.4162,95.3161,0.020834
1856.3452,95.1856,0.021429
1858.2741,95.7586,0.018822
1860.2030,95.8183,0.018552
1862.1320,95.6951,0.019110
1864.0609,95.4997,0.019998
1865.9898,95.9387,0.018006
1867.9188,95.1422,0.021627
1869.8477,95.2944,0.020933
1871.7766,95.5348,0.019838
1873.7056,95.3594,0.020637
1875.6345,95.6417,0.019353
1877.5634,95.6009,0.019538
1879.4924,96.0521,0.017493
1881.4213,96.0593,0.017460
1883.3502,95.9445,0.017980
1885.2792,95.9214,0.018084
1887.2081,95.5077,0.019962
1889.1370,95.3743,0.020569
1891.0660,95.7852,0.018702
1892.9949,95.8694,0.018320
1894.9238,95.5134,0.019936
1896.8528,95.9928,0.017761
1898.7817,95.6441,0.019342
1900.7107,95.6364,0.019377
1902.6396,95.7180,0.019007
1904.5685,95.7402,0.018905
1906.4975,95.7226,0.018986
1908.4264,95.4321,0.020306
1910.3553,95.4018,0.020443
1912.2843,95.8472,0.018421
1914.2132,95.8886,0.018233
1916.1421,95.6496,0.019317
1918.0711,95.3456,0.020699
1920.0000,95.4204,0.020359
1921.9289,95.9155,0.018111
1923.8579,95.5811,0.019628
1925.7868,95.4748,0.020111
1927.7157,95.9907,0.017771
1929.6447,95.6877,0.019144
1931.5736,95.7761,0.018743
1933.5025,96.1815,0.016909
1935.4315,95.7733,0.018755
1937.3604,95.4675,0.020144
1939.2893,95.7476,0.018872
1941.2183,95.9047,0.018160
1943.1472,95.9740,0.017846
1945.0761,95.7019,0.019079
1947.0051,95.7022,0.019078
1948.9340,95.7386,0.018913
1950.8629,95.6562,0.019287
1952.7919,95.7703,0.018769
1954.7208,95.8061,0.018607
1956.6497,96.1554,0.017026
1958.5787,95.9301,0.018045
1960.5076,95.9046,0.018160
1962.4365,96.0972,0.017289
1964.3655,95.6118,0.019489
1966.2944,95.6469,0.019329
1968.2233,96.1407,0.017093
1970.1523,95.8151,0.018566
1972.0812,95.5406,0.019812
1974.0101,95.8468,0.018422
1975.9391,95.4717,0.020125
1977.8680,95.7408,0.018903
1979.7969,95.8734,0.018302
1981.7259,96.1676,0.016971
1983.6548,95.4986,0.020003
1985.5837,95.9720,0.017855
1987.5127,95.7160,0.019015
1989.4416,95.8668,0.018332
1991.3705,95.9636,0.017894
1993.2995,96.0836,0.017351
1995.2284,95.5311,0.019855
1997.1574,95.7597,0.018817
1999.0863,96.2676,0.016520
2001.0152,95.8222,0.018534
2002.9442,95.8873,0.018239
2004.8731,95.7805,0.018723
2006.8020,95.9725,0.017853
2008.7310,96.1622,0.016996
2010.6599,96.2748,0.016487
2012.5888,95.9687,0.017871
2014.5178,95.6878,0.019143
2016.4467,95.8201,0.018543
2018.3756,95.9887,0.017780
2020.3046,96.0390,0.017552
2022.2335,96.0417,0.017540
2024.1624,95.7235,0.018981
2026.0914,95.8822,0.018262
2028.0203,96.3603,0.016102
2029.9492,96.0364,0.017564
2031.8782,95.9453,0.017976
2033.8071,96.2582,0.016562
2035.7360,95.9917,0.017766
2037.6650,95.9174,0.018102
2039.5939,95.7907,0.018677
2041.5228,95.9998,0.017730
2043.4518,95.7432,0.018892
2045.3807,95.9526,0.017943
2047.3096,96.2387,0.016650
2049.2386,95.9654,0.017885
2051.1675,96.1549,0.017029
2053.0964,95.9752,0.017841
2055.0254,95.8910,0.018222
2056.9543,96.0510,0.017498
2058.8832,95.5544,0.019749
2060.8122,95.9895,0.017776
2062.7411,96.2392,0.016648
2064.6700,95.9349,0.018023
2066.5990,95.9662,0.017882
2068.5279,96.1404,0.017094
2070.4568,95.9722,0.017855
2072.3858,96.1214,0.017180
2074.3147,96.0644,0.017437
2076.2436,96.2327,0.016677
2078.1726,96.1363,0.017113
2080.1015,96.0565,0.017473
2082.0304,95.8175,0.018555
2083.9594,96.1281,0.017150
2085.8883,95.4301,0.020315
2087.8173,95.9490,0.017960
2089.7462,95.8458,0.018427
2091.6751,96.1386,0.017102
2093.6041,95.7488,0.018867
2095.5330,96.1583,0.017013
2097.4619,95.7473,0.018874
2099.3909,95.7813,0.018719
2101.3198,95.5381,0.019823
2103.2487,95.6281,0.019415
2105.1777,96.0707,0.017409
2107.1066,95.9748,0.017843
2109.0355,95.9808,0.017815
2110.9645,95.4958,0.020016
2112.8934,95.6991,0.019092
2114.8223,95.4436,0.020253
2116.7513,95.7095,0.019045
