wavenumber_cm-1,transmittance_percent,absorbance
693.1980,86.6298,0.062333
695.1269,86.3222,0.063877
697.0558,86.2495,0.064243
698.9848,86.9299,0.060831
700.9137,87.2807,0.059082
702.8426,87.5008,0.057988
704.7716,87.9372,0.055828
706.7005,88.1437,0.054809
708.6294,88.8833,0.051180
710.5584,88.8723,0.051234
712.4873,89.2836,0.049229
714.4162,89.0060,0.050581
716.3452,89.5221,0.048070
718.2741,89.1713,0.049775
720.2030,88.7824,0.051673
722.1320,89.1548,0.049855
724.0609,88.4803,0.053153
725.9898,88.3859,0.053617
727.9188,87.7894,0.056558
729.8477,87.8252,0.056381
731.7766,87.4063,0.058457
733.7056,87.1392,0.059786
735.6345,87.6465,0.057265
737.5634,86.7624,0.061669
739.4924,86.8134,0.061413
741.4213,86.9767,0.060597
743.3503,87.2922,0.059025
745.2792,87.8761,0.056129
747.2081,88.1012,0.055018
749.1371,88.6436,0.052353
751.0660,88.5583,0.052771
752.9949,88.5528,0.052798
754.9239,88.5357,0.052882
756.8528,89.1603,0.049828
758.7817,88.6644,0.052251
760.7107,88.4464,0.053320
762.6396,88.1922,0.054570
764.5685,87.3451,0.058762
766.4975,86.7394,0.061783
768.4264,85.8892,0.066062
770.3553,84.8328,0.071436
772.2843,83.9546,0.075956
774.2132,83.0378,0.080724
776.1421,82.0861,0.085730
778.0711,82.3407,0.084386
780.0000,82.6877,0.082559
781.9289,83.3686,0.078998
783.8579,83.7153,0.077195
785.7868,84.0232,0.075601
787.7157,84.2375,0.074495
789.6447,83.4587,0.078528
791.5736,82.6105,0.082965
793.5025,81.7194,0.087675
795.4315,81.0221,0.091396
797.3604,80.6712,0.093281
799.2893,81.1486,0.090719
801.2183,82.7333,0.082320
803.1472,84.0357,0.075536
805.0761,85.3739,0.068675
807.0051,86.6590,0.062186
808.9340,87.4412,0.058284
810.8629,88.5646,0.052740
812.7919,88.7672,0.051747
814.7208,89.2212,0.049532
816.6497,89.5172,0.048094
818.5787,89.7407,0.047010
820.5076,89.6598,0.047402
822.4365,89.8299,0.046579
824.3655,89.8037,0.046706
826.2944,89.9462,0.046017
828.2233,89.9584,0.045958
830.1523,89.6413,0.047492
832.0812,90.0028,0.045744
834.0102,90.1818,0.044881
835.9391,90.1147,0.045205
837.8680,90.0677,0.045431
839.7970,90.0029,0.045744
841.7259,89.6720,0.047343
843.6548,90.1197,0.045180
845.5838,89.7677,0.046880
847.5127,89.5558,0.047906
849.4416,89.9688,0.045908
851.3706,89.9504,0.045997
853.2995,89.6585,0.047408
855.2284,89.6473,0.047463
857.1574,89.0184,0.050520
859.0863,88.7608,0.051779
861.0152,88.5252,0.052933
862.9442,87.9928,0.055553
864.8731,88.2030,0.054517
866.8020,87.3861,0.058558
868.7310,86.9946,0.060508
870.6599,86.6713,0.062125
872.5888,86.1859,0.064564
874.5178,86.1137,0.064928
876.4467,85.6185,0.067432
878.3756,85.4646,0.068214
880.3046,85.6505,0.067270
882.2335,85.7374,0.066830
884.1624,85.7614,0.066708
886.0914,86.2745,0.064117
888.0203,86.4699,0.063135
889.9492,86.3192,0.063893
891.8782,85.9441,0.065784
893.8071,85.9449,0.065780
895.7360,85.5739,0.067659
897.6650,85.6257,0.067396
899.5939,85.1039,0.070051
901.5228,84.4722,0.073286
903.4518,84.3169,0.074085
905.3807,83.7575,0.076976
907.3096,83.4519,0.078564
909.2386,83.1624,0.080073
911.1675,82.7271,0.082352
913.0964,82.8411,0.081754
915.0254,82.2656,0.084782
916.9543,82.3530,0.084321
918.8832,82.2216,0.085014
920.8122,82.2431,0.084901
922.7411,82.8816,0.081542
924.6700,83.3971,0.078849
926.5990,83.2079,0.079836
928.5279,83.2116,0.079816
930.4569,83.3570,0.079058
932.3858,83.8957,0.076260
934.3147,84.3869,0.073725
936.2437,84.2613,0.074372
938.1726,84.3685,0.073820
940.1015,84.1958,0.074710
942.0305,84.3226,0.074056
943.9594,83.9642,0.075906
945.8883,83.8859,0.076311
947.8173,83.2131,0.079809
949.7462,82.9082,0.081402
951.6751,82.5632,0.083214
953.6041,81.9472,0.086466
955.5330,80.8998,0.092053
957.4619,80.1545,0.096072
959.3909,79.3090,0.100677
961.3198,78.5836,0.104668
963.2487,77.1015,0.112937
965.1777,76.1410,0.118382
967.1066,74.9892,0.125001
969.0355,73.6760,0.132674
970.9645,71.9764,0.142810
972.8934,70.2402,0.153414
974.8223,68.8767,0.161928
976.7513,67.1647,0.172859
978.6802,65.4455,0.184120
980.6091,63.7233,0.195702
982.5381,62.0262,0.207425
984.4670,60.2940,0.219726
986.3959,58.2960,0.234361
988.3249,56.5206,0.247793
990.2538,54.8267,0.261008
992.1827,53.1840,0.274219
994.1117,51.6878,0.286612
996.0406,49.8622,0.302228
997.9695,48.2727,0.316298
999.8985,46.9705,0.328175
1001.8274,45.8910,0.338272
1003.7563,44.5142,0.351501
1005.6853,43.5155,0.361356
1007.6142,42.5062,0.371548
1009.5431,41.8646,0.378153
1011.4721,41.1411,0.385725
1013.4010,40.4672,0.392897
1015.3299,39.9875,0.398076
1017.2589,39.6688,0.401551
1019.1878,39.3992,0.404513
1021.1167,39.0154,0.408764
1023.0457,38.9541,0.409447
1024.9746,38.8246,0.410893
1026.9035,38.8127,0.411026
1028.8325,38.8284,0.410850
1030.7614,38.7093,0.412185
1032.6904,38.9657,0.409317
1034.6193,39.0825,0.408017
1036.5482,39.2219,0.406471
1038.4772,39.6393,0.401874
1040.4061,39.8401,0.399680
1042.3350,40.2439,0.395300
1044.2640,40.5933,0.391545
1046.1929,40.9786,0.387442
1048.1218,41.5075,0.381874
1050.0508,41.8204,0.378612
1051.9797,42.2129,0.374555
1053.9086,42.6919,0.369654
1055.8376,43.2290,0.364225
1057.7665,43.7586,0.358937
1059.6954,44.5169,0.351475
1061.6244,44.6605,0.350077
1063.5533,45.4352,0.342608
1065.4822,45.9593,0.337627
1067.4112,46.4837,0.332699
1069.3401,47.1750,0.326288
1071.2690,47.7461,0.321062
1073.1980,48.3545,0.315563
1075.1269,49.1119,0.308813
1077.0558,49.7618,0.303104
1078.9848,50.4916,0.296781
1080.9137,51.4077,0.288972
1082.8426,52.4503,0.280252
1084.7716,53.2538,0.273650
1086.7005,54.2950,0.265240
1088.6294,55.0707,0.259080
1090.5584,56.1477,0.250668
1092.4873,57.4199,0.240938
1094.4162,58.5015,0.232833
1096.3452,59.2431,0.227362
1098.2741,60.0860,0.221227
1100.2030,61.4017,0.211820
1102.1320,62.1667,0.206442
1104.0609,63.3469,0.198275
1105.9898,64.0844,0.193248
1107.9188,65.1295,0.186222
1109.8477,65.9342,0.180889
1111.7766,66.5341,0.176956
1113.7056,67.4155,0.171240
1115.6345,68.2348,0.165994
1117.5634,68.9545,0.161438
1119.4924,69.7171,0.156661
1121.4213,70.5627,0.151425
1123.3502,71.2707,0.147089
1125.2792,72.0514,0.142358
1127.2081,72.4027,0.140245
1129.1371,73.3772,0.134439
1131.0660,73.9455,0.131088
1132.9949,74.9465,0.125249
1134.9239,74.8814,0.125626
1136.8528,75.8083,0.120283
1138.7817,76.1152,0.118529
1140.7107,76.4504,0.116620
1142.6396,77.1222,0.112821
1144.5685,77.3791,0.111376
1146.4975,77.4270,0.111108
1148.4264,77.9543,0.108160
1150.3553,78.0621,0.107560
1152.2843,78.3566,0.105925
1154.2132,78.4804,0.105239
1156.1421,78.7750,0.103612
1158.0711,79.0198,0.102264
1160.0000,79.6470,0.098830
1161.9289,79.8593,0.097675
1163.8579,80.1474,0.096111
1165.7868,80.6746,0.093263
1167.7157,81.2999,0.089910
1169.6447,81.5189,0.088742
1171.5736,81.9376,0.086517
1173.5025,82.3784,0.084187
1175.4315,82.9824,0.081014
1177.3604,83.7053,0.077247
1179.2893,83.8672,0.076408
1181.2183,84.2684,0.074335
1183.1472,84.7957,0.071626
1185.0761,85.1937,0.069593
1187.0051,85.8679,0.066169
1188.9340,86.4229,0.063371
1190.8629,86.5650,0.062658
1192.7919,87.1261,0.059852
1194.7208,87.7352,0.056826
1196.6497,87.7435,0.056785
1198.5787,88.1844,0.054608
1200.5076,88.5572,0.052776
1202.4365,88.5478,0.052822
1204.3655,88.6228,0.052455
1206.2944,89.1872,0.049698
1208.2233,88.9575,0.050818
1210.1523,89.4793,0.048277
1212.0812,89.2551,0.049367
1214.0101,89.7638,0.046899
1215.9391,89.4444,0.048447
1217.8680,89.5870,0.047755
1219.7969,89.8886,0.046295
1221.7259,89.3736,0.048791
1223.6548,89.6066,0.047660
1225.5838,89.3172,0.049065
1227.5127,89.7203,0.047109
1229.4416,89.1548,0.049855
1231.3706,89.1968,0.049651
1233.2995,89.0433,0.050399
1235.2284,88.6738,0.052205
1237.1574,88.6709,0.052219
1239.0863,88.5133,0.052991
1241.0152,87.9957,0.055538
1242.9442,88.2027,0.054518
1244.8731,87.7782,0.056613
1246.8020,87.6374,0.057310
1248.7310,87.2092,0.059438
1250.6599,87.4414,0.058283
1252.5888,87.5041,0.057971
1254.5178,87.0516,0.060223
1256.4467,87.1716,0.059625
1258.3756,86.9083,0.060939
1260.3046,86.9595,0.060683
1262.2335,86.7838,0.061561
1264.1624,86.6988,0.061987
1266.0914,86.7075,0.061943
1268.0203,86.9118,0.060921
1269.9492,87.2499,0.059235
1271.8782,86.9195,0.060883
1273.8071,87.4993,0.057995
1275.7360,87.4749,0.058117
1277.6650,87.5312,0.057837
1279.5939,87.7185,0.056909
1281.5228,88.1947,0.054557
1283.4518,88.1235,0.054908
1285.3807,88.4070,0.053513
1287.3096,88.5327,0.052897
1289.2386,88.9992,0.050614
1291.1675,89.0770,0.050234
1293.0964,89.3231,0.049036
1295.0254,89.7414,0.047007
1296.9543,89.8163,0.046645
1298.8832,89.8525,0.046470
1300.8122,90.3537,0.044054
1302.7411,90.2273,0.044662
1304.6700,90.7593,0.042109
1306.5990,90.8027,0.041901
1308.5279,90.9721,0.041092
1310.4568,90.5878,0.042930
1312.3858,91.2545,0.039746
1314.3147,91.5228,0.038471
1316.2436,91.3461,0.039310
1318.1726,91.3717,0.039188
1320.1015,91.4752,0.038697
1322.0305,91.6839,0.037707
1323.9594,91.8590,0.036878
1325.8883,91.6169,0.038025
1327.8173,91.5576,0.038306
1329.7462,91.7948,0.037182
1331.6751,91.4033,0.039038
1333.6041,91.6883,0.037686
1335.5330,91.5399,0.038390
1337.4619,92.0942,0.035768
1339.3909,91.7481,0.037403
1341.3198,91.4335,0.038895
1343.2487,91.2483,0.039775
1345.1777,91.2558,0.039740
1347.1066,91.0339,0.040797
1349.0355,91.0130,0.040897
1350.9645,90.6739,0.042518
1352.8934,90.6970,0.042407
1354.8223,90.9983,0.040966
1356.7513,89.9872,0.045819
1358.6802,89.9670,0.045917
1360.6091,89.7933,0.046756
1362.5381,88.9850,0.050683
1364.4670,88.9068,0.051065
1366.3959,88.0278,0.055380
1368.3249,87.1762,0.059602
1370.2538,86.5259,0.062854
1372.1827,85.7475,0.066778
1374.1117,84.7306,0.071960
1376.0406,84.0584,0.075419
1377.9695,83.0965,0.080417
1379.8985,82.1805,0.085231
1381.8274,81.8454,0.087006
1383.7563,82.3116,0.084539
1385.6853,82.5477,0.083295
1387.6142,83.2629,0.079548
1389.5431,84.1458,0.074968
1391.4721,84.4990,0.073149
1393.4010,85.0457,0.070347
1395.3299,85.2201,0.069458
1397.2589,86.0790,0.065103
1399.1878,86.2374,0.064304
1401.1167,86.5977,0.062494
1403.0457,86.6282,0.062340
1404.9746,86.7900,0.061530
1406.9035,86.6690,0.062136
1408.8325,86.8056,0.061452
1410.7614,86.5038,0.062965
1412.6903,86.6635,0.062164
1414.6193,86.3484,0.063746
1416.5482,86.9656,0.060653
1418.4772,86.7772,0.061594
1420.4061,86.5363,0.062802
1422.3350,86.4407,0.063282
1424.2640,86.3499,0.063738
1426.1929,86.7640,0.061660
1428.1218,86.6355,0.062304
1430.0508,86.2976,0.064001
1431.9797,86.3800,0.063587
1433.9086,86.2056,0.064464
1435.8376,86.1515,0.064737
1437.7665,85.7734,0.066647
1439.6954,85.3900,0.068593
1441.6244,85.5058,0.068004
1443.5533,85.0913,0.070115
1445.4822,85.0006,0.070578
1447.4112,84.5759,0.072753
1449.3401,84.7282,0.071972
1451.2690,84.7214,0.072007
1453.1980,84.5033,0.073126
1455.1269,84.6183,0.072536
1457.0558,84.6188,0.072533
1458.9848,85.2024,0.069548
1460.9137,85.1857,0.069633
1462.8426,85.5757,0.067650
1464.7716,86.2028,0.064479
1466.7005,86.3295,0.063841
1468.6294,87.0385,0.060289
1470.5584,87.5037,0.057973
1472.4873,87.6599,0.057199
1474.4162,88.2604,0.054234
1476.3452,88.8115,0.051531
1478.2741,88.9158,0.051021
1480.2030,89.5112,0.048123
1482.1320,89.7634,0.046901
1484.0609,90.0452,0.045540
1485.9898,90.4982,0.043360
1487.9188,90.0273,0.045626
1489.8477,90.1565,0.045003
1491.7766,90.3360,0.044139
1493.7056,90.4538,0.043573
1495.6345,90.0139,0.045690
1497.5634,90.2360,0.044620
1499.4924,89.5840,0.047770
1501.4213,89.6019,0.047683
1503.3502,89.5333,0.048015
1505.2792,89.6272,0.047560
1507.2081,89.7271,0.047076
1509.1371,89.5788,0.047795
1511.0660,89.8502,0.046481
1512.9949,90.0789,0.045377
1514.9239,90.0130,0.045695
1516.8528,90.4684,0.043503
1518.7817,90.1981,0.044803
1520.7107,90.5516,0.043104
1522.6396,90.9651,0.041125
1524.5685,90.8342,0.041750
1526.4975,90.8911,0.041479
1528.4264,90.7223,0.042286
1530.3553,91.1025,0.040470
1532.2843,91.0427,0.040755
1534.2132,90.7828,0.041996
1536.1421,90.8681,0.041589
1538.0711,90.5426,0.043147
1540.0000,90.8696,0.041581
1541.9289,90.1554,0.045008
1543.8579,89.9433,0.046031
1545.7868,89.7353,0.047037
1547.7157,89.7982,0.046732
1549.6447,89.1174,0.050038
1551.5736,89.1777,0.049744
1553.5025,88.6120,0.052507
1555.4315,88.9099,0.051050
1557.3604,88.5539,0.052792
1559.2893,88.8982,0.051107
1561.2183,88.8476,0.051354
1563.1472,88.9814,0.050701
1565.0761,89.0364,0.050432
1567.0051,89.3444,0.048933
1568.9340,89.4322,0.048506
1570.8629,89.5116,0.048121
1572.7919,89.9891,0.045810
1574.7208,89.8940,0.046269
1576.6497,90.4721,0.043485
1578.5787,90.2151,0.044721
1580.5076,90.5964,0.042889
1582.4365,90.6864,0.042458
1584.3655,90.9397,0.041247
1586.2944,91.2095,0.039960
1588.2233,91.5524,0.038330
1590.1523,91.1938,0.040035
1592.0812,91.6483,0.037876
1594.0101,91.6688,0.037779
1595.9391,91.2533,0.039751
1597.8680,91.3254,0.039408
1599.7969,91.4983,0.038587
1601.7259,91.2345,0.039841
1603.6548,91.0127,0.040898
1605.5838,90.7168,0.042312
1607.5127,90.0534,0.045500
1609.4416,90.4972,0.043365
1611.3706,90.3498,0.044073
1613.2995,89.9282,0.046104
1615.2284,89.3781,0.048769
1617.1574,88.7636,0.051765
1619.0863,89.1000,0.050122
1621.0152,88.4762,0.053174
1622.9442,87.9208,0.055908
1624.8731,87.4620,0.058180
1626.8020,87.0091,0.060435
1628.7310,86.9207,0.060877
1630.6599,86.3526,0.063724
1632.5888,86.0165,0.065418
1634.5178,86.0358,0.065321
1636.4467,85.3032,0.069034
1638.3756,85.1060,0.070040
1640.3046,85.0104,0.070528
1642.2335,84.6655,0.072293
1644.1624,84.1596,0.074896
1646.0914,84.5408,0.072933
1648.0203,83.8546,0.076473
1649.9492,84.6291,0.072480
1651.8782,84.6826,0.072206
1653.8071,85.1108,0.070016
1655.7360,84.7057,0.072087
1657.6650,85.0380,0.070387
1659.5939,85.6950,0.067045
1661.5228,85.6379,0.067334
1663.4518,85.8724,0.066146
1665.3807,86.4866,0.063051
1667.3096,86.5261,0.062853
1669.2386,87.4154,0.058412
1671.1675,87.2064,0.059452
1673.0964,87.9095,0.055964
1675.0254,88.1910,0.054576
1676.9543,88.3861,0.053616
1678.8832,88.6198,0.052469
1680.8122,89.1891,0.049688
1682.7411,89.2435,0.049423
1684.6700,89.3763,0.048778
1686.5990,89.0224,0.050501
1688.5279,89.1513,0.049872
1690.4568,89.2950,0.049173
1692.3858,89.1447,0.049904
1694.3147,89.1030,0.050108
1696.2436,88.7295,0.051932
1698.1726,88.6300,0.052419
1700.1015,88.0857,0.055095
1702.0304,88.2249,0.054409
1703.9594,87.4376,0.058302
1705.8883,86.9673,0.060644
1707.8173,86.6579,0.062192
1709.7462,86.6120,0.062422
1711.6751,86.5363,0.062802
1713.6041,86.0280,0.065360
1715.5330,86.0515,0.065242
1717.4619,85.9735,0.065635
1719.3909,85.8691,0.066163
1721.3198,86.2325,0.064329
1723.2487,86.6999,0.061981
1725.1777,86.8108,0.061426
1727.1066,87.3859,0.058559
1729.0355,87.9535,0.055747
1730.9645,88.7015,0.052069
1732.8934,89.0193,0.050516
1734.8223,89.7170,0.047125
1736.7513,90.0522,0.045506
1738.6802,90.6047,0.042849
1740.6091,91.1651,0.040171
1742.5381,91.4504,0.038814
1744.4670,92.1396,0.035554
1746.3959,92.2957,0.034818
1748.3249,92.6478,0.033165
1750.2538,93.2513,0.030345
1752.1827,93.4649,0.029352
1754.1117,93.5069,0.029156
1756.0406,93.5996,0.028726
1757.9695,93.8868,0.027396
1759.8985,93.9011,0.027329
1761.8274,93.8870,0.027395
1763.7563,94.3725,0.025154
1765.6853,94.2894,0.025537
1767.6142,94.7446,0.023445
1769.5431,94.2866,0.025550
1771.4721,94.1699,0.026088
1773.4010,94.6390,0.023930
1775.3299,94.2376,0.025776
1777.2589,94.3874,0.025086
1779.1878,94.3851,0.025096
1781.1167,94.2820,0.025571
1783.0457,94.2351,0.025788
1784.9746,94.6072,0.024076
1786.9035,93.9017,0.027326
1788.8325,94.1240,0.026300
1790.7614,93.9946,0.026897
1792.6903,93.5166,0.029111
1794.6193,94.0553,0.026617
1796.5482,94.2085,0.025910
1798.4771,93.9348,0.027173
1800.4061,94.1937,0.025978
1802.3350,94.2491,0.025723
1804.2640,94.1143,0.026344
1806.1929,94.6033,0.024094
1808.1218,94.3821,0.025110
1810.0508,94.6592,0.023837
1811.9797,95.0156,0.022205
1813.9086,95.1218,0.021720
1815.8376,95.3897,0.020498
1817.7665,94.7906,0.023235
1819.6954,95.3456,0.020700
1821.6244,95.0398,0.022094
1823.5533,95.0529,0.022035
1825.4822,95.1611,0.021540
1827.4112,95.2793,0.021001
1829.3401,95.3394,0.020728
1831.2690,95.4615,0.020172
1833.1980,95.1404,0.021635
1835.1269,95.2979,0.020917
1837.0558,95.4014,0.020445
1838.9848,95.2580,0.021099
1840.9137,95.0364,0.022110
1842.8426,95.2410,0.021176
1844.7716,95.3116,0.020854
1846.7005,95.4351,0.020292
1848.6294,95.6736,0.019208
1850.5584,95.6300,0.019406
1852.4873,95.6385,0.019367
1854.4162,95.6318,0.019398
1856.3452,95.4451,0.020246
1858.2741,95.3636,0.020617
1860.2030,95.1412,0.021631
1862.1320,95.6598,0.019270
1864.0609,95.7153,0.019019
1865.9898,95.4732,0.020119
1867.9188,95.7450,0.018884
1869.8477,95.8950,0.018204
1871.7766,95.4347,0.020294
1873.7056,95.3624,0.020623
1875.6345,95.7393,0.018910
1877.5634,95.4905,0.020040
1879.4924,95.5658,0.019697
1881.4213,95.4395,0.020272
1883.3502,96.0984,0.017284
1885.2792,95.7399,0.018907
1887.2081,95.7244,0.018977
1889.1370,95.4316,0.020308
1891.0660,95.4967,0.020012
1892.9949,95.3429,0.020712
1894.9238,95.6748,0.019203
1896.8528,95.3977,0.020462
1898.7817,95.6158,0.019470
1900.7107,95.4474,0.020236
1902.6396,95.4782,0.020096
1904.5685,95.4450,0.020247
1906.4975,95.6877,0.019144
1908.4264,95.7441,0.018888
1910.3553,95.4698,0.020134
1912.2843,96.0019,0.017720
1914.2132,95.6761,0.019196
1916.1421,95.8304,0.018497
1918.0711,95.9511,0.017950
1920.0000,95.7479,0.018871
1921.9289,96.0851,0.017344
1923.8579,95.6231,0.019437
1925.7868,96.0062,0.017701
1927.7157,95.8852,0.018249
1929.6447,95.9650,0.017887
1931.5736,95.6217,0.019444
1933.5025,96.2579,0.016564
1935.4315,95.7752,0.018747
1937.3604,95.9632,0.017895
1939.2893,95.9935,0.017758
1941.2183,95.7821,0.018716
1943.1472,95.7843,0.018706
1945.0761,95.9359,0.018019
1947.0051,95.8967,0.018196
1948.9340,95.7033,0.019073
1950.8629,95.7557,0.018835
1952.7919,95.5673,0.019691
1954.7208,95.4843,0.020068
1956.6497,96.0541,0.017484
1958.5787,95.5276,0.019871
1960.5076,95.3788,0.020548
1962.4365,96.1108,0.017228
1964.3655,95.6286,0.019412
1966.2944,96.4403,0.015741
1968.2233,95.5272,0.019873
1970.1523,95.8042,0.018616
1972.0812,95.7832,0.018711
1974.0101,95.9477,0.017965
1975.9391,95.7327,0.018940
1977.8680,96.0109,0.017679
1979.7969,95.7745,0.018750
1981.7259,95.7827,0.018713
1983.6548,95.6931,0.019119
1985.5837,96.0809,0.017363
1987.5127,95.9590,0.017914
1989.4416,95.4915,0.020035
1991.3705,95.6404,0.019359
1993.2995,95.9508,0.017951
1995.2284,96.1239,0.017169
1997.1574,95.7089,0.019048
1999.0863,95.8094,0.018592
2001.0152,95.7216,0.018990
2002.9442,95.7412,0.018901
2004.8731,96.0225,0.017627
2006.8020,95.7462,0.018879
2008.7310,95.5091,0.019955
2010.6599,95.7036,0.019072
2012.5888,95.5117,0.019944
2014.5178,96.1593,0.017008
2016.4467,95.8543,0.018388
2018.3756,95.5559,0.019743
2020.3046,96.0254,0.017614
2022.2335,95.8311,0.018493
2024.1624,95.6255,0.019426
2026.0914,96.0854,0.017343
2028.0203,96.0324,0.017582
2029.9492,95.9046,0.018161
2031.8782,95.8961,0.018199
2033.8071,95.6634,0.019254
2035.7360,95.6720,0.019215
2037.6650,95.8184,0.018551
2039.5939,95.9842,0.017800
2041.5228,96.1437,0.017079
2043.4518,96.1214,0.017180
2045.3807,95.9854,0.017795
2047.3096,96.0237,0.017622
2049.2386,95.8252,0.018520
2051.1675,95.9964,0.017745
2053.0964,95.8345,0.018478
2055.0254,95.8616,0.018356
2056.9543,95.5833,0.019618
2058.8832,96.1444,0.017076
2060.8122,95.4571,0.020192
2062.7411,95.8945,0.018206
2064.6700,95.8782,0.018280
2066.5990,96.1095,0.017234
2068.5279,95.7691,0.018775
2070.4568,95.9625,0.017899
2072.3858,96.3537,0.016132
2074.3147,95.7214,0.018991
2076.2436,95.7484,0.018868
2078.1726,95.5640,0.019706
2080.1015,95.7676,0.018781
2082.0304,95.9162,0.018108
2083.9594,96.1806,0.016913
2085.8883,95.5720,0.019669
2087.8173,95.8870,0.018240
2089.7462,96.2332,0.016675
2091.6751,95.9580,0.017919
2093.6041,95.8508,0.018404
2095.5330,95.7486,0.018868
2097.4619,95.7267,0.018967
2099.3909,95.8247,0.018523
2101.3198,96.0075,0.017695
2103.2487,95.6016,0.019535
2105.1777,95.5635,0.019708
2107.1066,95.7905,0.018677
2109.0355,95.7340,0.018934
2110.9645,95.6079,0.019506
2112.8934,95.8402,0.018452
2114.8223,95.5767,0.019648
2116.7513,95.2753,0.021020
