wavenumber_cm-1,transmittance_percent,absorbance
801.2183,81.9595,0.086401
803.1472,83.5008,0.078309
805.0761,85.0591,0.070279
807.0051,86.2107,0.064439
808.9340,87.3138,0.058917
810.8629,88.1587,0.054735
812.7919,88.9334,0.050935
814.7208,89.4343,0.048496
816.6497,89.0488,0.050372
818.5787,89.4600,0.048371
820.5076,90.0736,0.045402
822.4365,89.9542,0.045978
824.3655,89.5836,0.047771
826.2944,89.7081,0.047168
828.2233,89.9745,0.045880
830.1523,89.9165,0.046161
832.0812,89.6800,0.047304
834.0102,90.0361,0.045583
835.9391,90.1722,0.044927
837.8680,89.6813,0.047298
839.7970,89.8607,0.046430
841.7259,90.0006,0.045755
843.6548,89.8209,0.046623
845.5838,89.3979,0.048673
847.5127,89.7377,0.047025
849.4416,89.5840,0.047770
851.3706,89.3010,0.049143
853.2995,89.4785,0.048281
855.2284,88.9897,0.050660
857.1574,88.6492,0.052325
859.0863,88.4895,0.053108
861.0152,87.8402,0.056307
862.9442,87.5798,0.057596
864.8731,87.2625,0.059172
866.8020,86.3440,0.063768
868.7310,86.0077,0.065463
870.6599,85.4305,0.068387
872.5888,85.4410,0.068334
874.5178,84.9561,0.070805
876.4467,85.1088,0.070026
878.3756,85.4153,0.068464
880.3046,85.6145,0.067452
882.2335,86.2247,0.064368
884.1624,86.0664,0.065166
886.0914,86.5750,0.062608
888.0203,86.6640,0.062161
889.9492,86.4094,0.063439
891.8782,86.1494,0.064748
893.8071,86.2263,0.064360
895.7360,85.9503,0.065753
897.6650,85.5936,0.067559
899.5939,85.1327,0.069903
901.5228,84.5590,0.072840
903.4518,84.0938,0.075236
905.3807,83.6987,0.077281
907.3096,83.4096,0.078784
909.2386,82.9614,0.081124
911.1675,82.5028,0.083532
913.0964,81.9738,0.086325
915.0254,82.0800,0.085763
916.9543,81.5212,0.088730
918.8832,81.7729,0.087391
920.8122,81.9473,0.086466
922.7411,82.4456,0.083833
924.6700,82.8972,0.081460
926.5990,83.1125,0.080334
928.5279,83.3962,0.078854
930.4569,83.9232,0.076118
932.3858,83.9956,0.075744
934.3147,84.2936,0.074205
936.2437,84.4802,0.073245
938.1726,84.5271,0.073004
940.1015,84.4824,0.073234
942.0305,84.1617,0.074885
943.9594,84.5034,0.073126
945.8883,84.2069,0.074652
947.8173,83.9379,0.076042
949.7462,83.3280,0.079209
951.6751,82.9081,0.081403
953.6041,82.3323,0.084430
955.5330,81.5837,0.088397
957.4619,81.1605,0.090655
959.3909,80.3995,0.094747
961.3198,79.3042,0.100704
963.2487,78.5189,0.105026
965.1777,77.1713,0.112544
967.1066,75.8459,0.120068
969.0355,74.4070,0.128386
970.9645,72.9349,0.137064
972.8934,71.5506,0.145387
974.8223,70.3084,0.152993
976.7513,68.4676,0.164515
978.6802,66.7342,0.175652
980.6091,65.2164,0.185643
982.5381,63.4680,0.197445
984.4670,61.9593,0.207893
986.3959,60.0062,0.221804
988.3249,58.5725,0.232306
990.2538,56.4746,0.248147
992.1827,54.8767,0.260612
994.1117,53.4088,0.272387
996.0406,51.7320,0.286241
997.9695,50.4586,0.297064
999.8985,48.9079,0.310621
1001.8274,47.5715,0.322654
1003.7563,46.4477,0.333036
1005.6853,45.2593,0.344292
1007.6142,44.2408,0.354177
1009.5431,43.4448,0.362062
1011.4721,42.7175,0.369395
1013.4010,41.6943,0.379923
1015.3299,41.1213,0.385934
1017.2589,40.4859,0.392696
1019.1878,39.9564,0.398414
1021.1167,39.4896,0.403518
1023.0457,39.1398,0.407381
1024.9746,38.8744,0.410336
1026.9035,38.5813,0.413623
1028.8325,38.5087,0.414441
1030.7614,38.3333,0.416424
1032.6904,38.1957,0.417985
1034.6193,38.2788,0.417042
1036.5482,38.3724,0.415981
1038.4772,38.3510,0.416224
1040.4061,38.6108,0.413291
1042.3350,38.7441,0.411795
1044.2640,38.9765,0.409198
1046.1929,39.3807,0.404717
1048.1218,39.7973,0.400147
1050.0508,40.1470,0.396347
1051.9797,40.4480,0.393103
1053.9086,41.0061,0.387152
1055.8376,41.4458,0.382520
1057.7665,41.7353,0.379497
1059.6954,42.3986,0.372649
1061.6244,42.9136,0.367405
1063.5533,43.6395,0.360120
1065.4822,44.0671,0.355886
1067.4112,44.5216,0.351430
1069.3401,45.0606,0.346203
1071.2690,45.5946,0.341086
1073.1980,46.4124,0.333366
1075.1269,47.1748,0.326290
1077.0558,47.7804,0.320751
1078.9848,48.6414,0.312994
1080.9137,49.3978,0.306292
1082.8426,50.3054,0.298386
1084.7716,51.4437,0.288668
1086.7005,52.5018,0.279826
1088.6294,53.2695,0.273521
1090.5584,54.4939,0.263652
1092.4873,55.7126,0.254046
1094.4162,56.7873,0.245749
1096.3452,58.1446,0.235490
1098.2741,59.0636,0.228680
1100.2030,60.4393,0.218680
1102.1320,61.5417,0.210830
1104.0609,62.7442,0.202427
1105.9898,63.8998,0.194501
1107.9188,65.1481,0.186098
1109.8477,65.9933,0.180500
1111.7766,67.2567,0.172264
1113.7056,68.1683,0.166417
1115.6345,69.2952,0.159297
1117.5634,70.2816,0.153158
1119.4924,70.9229,0.149213
1121.4213,71.9984,0.142677
1123.3502,72.6962,0.138488
1125.2792,73.6250,0.132975
1127.2081,74.1902,0.129654
1129.1371,75.1701,0.123955
1131.0660,76.1664,0.118237
1132.9949,76.6554,0.115457
1134.9239,77.4704,0.110864
1136.8528,78.1629,0.106999
1138.7817,78.7125,0.103957
1140.7107,78.8653,0.103114
1142.6396,79.3941,0.100212
1144.5685,79.6732,0.098688
1146.4975,80.1472,0.096111
1148.4264,80.7606,0.092801
1150.3553,80.8370,0.092390
1152.2843,81.0128,0.091447
1154.2132,81.4076,0.089335
1156.1421,81.7171,0.087687
1158.0711,81.7821,0.087342
1160.0000,81.9681,0.086355
1161.9289,82.5468,0.083300
1163.8579,82.6054,0.082992
1165.7868,82.9481,0.081194
1167.7157,83.5652,0.077975
1169.6447,83.9294,0.076086
1171.5736,84.4807,0.073242
1173.5025,84.9883,0.070641
1175.4315,85.1730,0.069698
1177.3604,85.6451,0.067298
1179.2893,86.1036,0.064979
1181.2183,86.4102,0.063435
1183.1472,86.6830,0.062066
1185.0761,86.8999,0.060981
1187.0051,87.2245,0.059361
1188.9340,87.8443,0.056286
1190.8629,88.0673,0.055185
1192.7919,88.2884,0.054096
1194.7208,88.7767,0.051701
1196.6497,89.2550,0.049368
1198.5787,89.1798,0.049734
1200.5076,89.9592,0.045954
1202.4365,89.2449,0.049417
1204.3655,89.8187,0.046633
1206.2944,90.1806,0.044887
1208.2233,90.2173,0.044710
1210.1523,90.5609,0.043059
1212.0812,90.2812,0.044403
1214.0101,90.6611,0.042579
1215.9391,90.1534,0.045018
1217.8680,90.5134,0.043287
1219.7969,90.3170,0.044230
1221.7259,90.3589,0.044029
1223.6548,90.5029,0.043337
1225.5838,90.4110,0.043779
1227.5127,90.3550,0.044048
1229.4416,90.0011,0.045752
1231.3706,90.4333,0.043672
1233.2995,90.5030,0.043337
1235.2284,90.0092,0.045713
1237.1574,90.0310,0.045608
1239.0863,90.0563,0.045486
1241.0152,90.1368,0.045098
1242.9442,89.9876,0.045817
1244.8731,89.6453,0.047472
1246.8020,89.5481,0.047944
1248.7310,89.7832,0.046805
1250.6599,89.5688,0.047843
1252.5888,89.3789,0.048765
1254.5178,89.2184,0.049546
1256.4467,89.3754,0.048782
1258.3756,88.7933,0.051620
1260.3046,89.1337,0.049958
1262.2335,88.8206,0.051486
1264.1624,88.9481,0.050863
1266.0914,89.4916,0.048218
1268.0203,89.0990,0.050127
1269.9492,89.6418,0.047489
1271.8782,89.2487,0.049398
1273.8071,89.2855,0.049219
1275.7360,89.1909,0.049680
1277.6650,89.0959,0.050142
1279.5939,89.4297,0.048518
1281.5228,89.6632,0.047386
1283.4518,90.0536,0.045499
1285.3807,89.8597,0.046435
1287.3096,89.9616,0.045943
1289.2386,90.1844,0.044869
1291.1675,90.6370,0.042694
1293.0964,90.8890,0.041489
1295.0254,90.6701,0.042536
1296.9543,90.9898,0.041007
1298.8832,91.0574,0.040685
1300.8122,91.0930,0.040515
1302.7411,91.0275,0.040827
1304.6700,91.4037,0.039036
1306.5990,91.3421,0.039329
1308.5279,91.6081,0.038066
1310.4568,91.8771,0.036793
1312.3858,91.7515,0.037387
1314.3147,91.7914,0.037198
1316.2436,91.8859,0.036751
1318.1726,91.8437,0.036951
1320.1015,92.0230,0.036104
1322.0305,91.9893,0.036263
1323.9594,91.9949,0.036236
1325.8883,92.3400,0.034610
1327.8173,92.0094,0.036168
1329.7462,92.0550,0.035952
1331.6751,92.0280,0.036080
1333.6041,91.8959,0.036704
1335.5330,91.9086,0.036644
1337.4619,92.0830,0.035821
1339.3909,92.1311,0.035594
1341.3198,91.8581,0.036882
1343.2487,91.7524,0.037383
1345.1777,91.9925,0.036248
1347.1066,91.9376,0.036507
1349.0355,91.8825,0.036767
1350.9645,91.2561,0.039738
1352.8934,91.2224,0.039898
1354.8223,90.8988,0.041442
1356.7513,90.8719,0.041570
1358.6802,90.6593,0.042587
1360.6091,90.8206,0.041816
1362.5381,90.7625,0.042093
1364.4670,90.1026,0.045263
1366.3959,89.7795,0.046823
1368.3249,89.5624,0.047874
1370.2538,89.0733,0.050253
1372.1827,88.7290,0.051935
1374.1117,88.7312,0.051924
1376.0406,87.8811,0.056104
1377.9695,87.4328,0.058326
1379.8985,86.8959,0.061001
1381.8274,86.3798,0.063588
1383.7563,86.3974,0.063499
1385.6853,86.0032,0.065485
1387.6142,86.4887,0.063041
1389.5431,85.9760,0.065623
1391.4721,86.3533,0.063721
1393.4010,86.4853,0.063058
1395.3299,86.2319,0.064332
1397.2589,86.1510,0.064740
1399.1878,86.5445,0.062760
1401.1167,86.5496,0.062735
1403.0457,86.2925,0.064027
1404.9746,86.1741,0.064623
1406.9035,86.1274,0.064858
1408.8325,85.9157,0.065928
1410.7614,86.0656,0.065170
1412.6903,85.7314,0.066860
1414.6193,85.7234,0.066901
1416.5482,85.4457,0.068310
1418.4772,85.5098,0.067984
1420.4061,85.5895,0.067579
1422.3350,85.2521,0.069295
1424.2640,85.5362,0.067850
1426.1929,85.6178,0.067436
1428.1218,85.6577,0.067233
1430.0508,85.2468,0.069322
1431.9797,85.6151,0.067450
1433.9086,84.9657,0.070756
1435.8376,85.3535,0.068779
1437.7665,84.9280,0.070949
1439.6954,85.1462,0.069835
1441.6244,84.8157,0.071524
1443.5533,85.1879,0.069622
1445.4822,84.9813,0.070677
1447.4112,84.9071,0.071056
1449.3401,85.0631,0.070259
1451.2690,85.1212,0.069963
1453.1980,85.0055,0.070553
1455.1269,85.3564,0.068764
1457.0558,85.1326,0.069904
1458.9848,85.6964,0.067037
1460.9137,86.2235,0.064374
1462.8426,86.4895,0.063037
1464.7716,86.6450,0.062257
1466.7005,87.0286,0.060338
1468.6294,87.5974,0.057509
1470.5584,88.1700,0.054679
1472.4873,88.2717,0.054178
1474.4162,88.6046,0.052544
1476.3452,89.4019,0.048653
1478.2741,89.6658,0.047373
1480.2030,90.2185,0.044705
1482.1320,90.2853,0.044383
1484.0609,90.5757,0.042988
1485.9898,90.9771,0.041068
1487.9188,90.7796,0.042012
1489.8477,91.1192,0.040390
1491.7766,91.0034,0.040942
1493.7056,91.2018,0.039997
1495.6345,91.1061,0.040453
1497.5634,91.1903,0.040051
1499.4924,90.9266,0.041309
1501.4213,90.8775,0.041544
1503.3502,90.7943,0.041941
1505.2792,90.8425,0.041711
1507.2081,91.0460,0.040739
1509.1371,90.7012,0.042387
1511.0660,91.2940,0.039558
1512.9949,91.0713,0.040619
1514.9239,91.3990,0.039059
1516.8528,91.2485,0.039774
1518.7817,92.0128,0.036152
1520.7107,91.8533,0.036905
1522.6396,92.2213,0.035169
1524.5685,92.1688,0.035416
1526.4975,92.2744,0.034919
1528.4264,92.4883,0.033913
1530.3553,92.2239,0.035156
1532.2843,92.4151,0.034257
1534.2132,92.2087,0.035228
1536.1421,92.3802,0.034421
1538.0711,92.0364,0.036040
1540.0000,92.2210,0.035170
1541.9289,91.8009,0.037153
1543.8579,91.9945,0.036238
1545.7868,91.8675,0.036838
1547.7157,91.4952,0.038602
1549.6447,91.6183,0.038018
1551.5736,91.1942,0.040033
1553.5025,91.3728,0.039183
1555.4315,91.1231,0.040372
1557.3604,91.2404,0.039813
1559.2893,90.8224,0.041807
1561.2183,90.9425,0.041233
1563.1472,91.1106,0.040431
1565.0761,91.0522,0.040709
1567.0051,91.1833,0.040085
1568.9340,91.0120,0.040901
1570.8629,91.2948,0.039554
1572.7919,91.5347,0.038414
1574.7208,91.1645,0.040174
1576.6497,91.6333,0.037947
1578.5787,91.5942,0.038132
1580.5076,91.8716,0.036819
1582.4365,91.6822,0.037715
1584.3655,91.8886,0.036738
1586.2944,91.9715,0.036347
1588.2233,91.9462,0.036466
1590.1523,92.2410,0.035076
1592.0812,92.6029,0.033376
1594.0101,92.4321,0.034177
1595.9391,92.2824,0.034881
1597.8680,92.5788,0.033488
1599.7969,92.4837,0.033935
1601.7259,92.3207,0.034701
1603.6548,92.4726,0.033987
1605.5838,92.2908,0.034842
1607.5127,92.0539,0.035958
1609.4416,91.8643,0.036853
1611.3706,91.7008,0.037627
1613.2995,91.5702,0.038246
1615.2284,91.3419,0.039330
1617.1574,91.4412,0.038858
1619.0863,91.3269,0.039401
1621.0152,90.4757,0.043468
1622.9442,90.7948,0.041939
1624.8731,90.2188,0.044703
1626.8020,89.8014,0.046717
1628.7310,90.0576,0.045479
1630.6599,89.5017,0.048169
1632.5888,88.7835,0.051668
1634.5178,89.0342,0.050443
1636.4467,88.6398,0.052371
1638.3756,88.4890,0.053111
1640.3046,88.6896,0.052127
1642.2335,88.5574,0.052775
1644.1624,88.1007,0.055021
1646.0914,88.3410,0.053838
1648.0203,87.6837,0.057081
1649.9492,87.9948,0.055543
1651.8782,88.2247,0.054410
1653.8071,88.2196,0.054435
1655.7360,88.1064,0.054992
1657.6650,88.5825,0.052652
1659.5939,88.4698,0.053205
1661.5228,88.9978,0.050621
1663.4518,88.8465,0.051360
1665.3807,89.4403,0.048467
1667.3096,89.5584,0.047894
1669.2386,89.4011,0.048657
1671.1675,90.0212,0.045655
1673.0964,89.9726,0.045890
1675.0254,90.5791,0.042972
1676.9543,90.2368,0.044616
1678.8832,90.4986,0.043358
1680.8122,90.6348,0.042705
1682.7411,90.9213,0.041334
1684.6700,90.8210,0.041814
1686.5990,90.8607,0.041624
1688.5279,90.9517,0.041189
1690.4568,91.3669,0.039211
1692.3858,90.6356,0.042701
1694.3147,90.7086,0.042352
1696.2436,90.5665,0.043032
1698.1726,90.5228,0.043242
1700.1015,90.2702,0.044456
1702.0304,89.8662,0.046404
1703.9594,89.5321,0.048021
1705.8883,89.5539,0.047915
1707.8173,89.3440,0.048935
1709.7462,89.3004,0.049147
1711.6751,89.0216,0.050505
1713.6041,89.2246,0.049516
1715.5330,88.9785,0.050715
1717.4619,89.1540,0.049859
1719.3909,89.0411,0.050410
1721.3198,89.6211,0.047590
1723.2487,89.8206,0.046624
1725.1777,90.1489,0.045040
1727.1066,90.4072,0.043797
1729.0355,90.6015,0.042864
1730.9645,90.9121,0.041378
1732.8934,91.4225,0.038947
1734.8223,91.6912,0.037672
1736.7513,91.9909,0.036255
1738.6802,92.1660,0.035429
1740.6091,92.9772,0.031623
1742.5381,93.1156,0.030978
1744.4670,93.3328,0.029966
1746.3959,93.2708,0.030254
1748.3249,93.5351,0.029025
1750.2538,93.9146,0.027267
1752.1827,94.2817,0.025573
1754.1117,94.1044,0.026390
1756.0406,94.2800,0.025581
1757.9695,94.2500,0.025719
1759.8985,94.5909,0.024150
1761.8274,94.2594,0.025676
1763.7563,94.5160,0.024495
1765.6853,94.6361,0.023943
1767.6142,94.5631,0.024279
1769.5431,94.5427,0.024372
1771.4721,94.0886,0.026463
1773.4010,94.4512,0.024792
1775.3299,94.2583,0.025680
1777.2589,94.5763,0.024218
1779.1878,94.3137,0.025425
1781.1167,93.9691,0.027015
1783.0457,93.9497,0.027105
1784.9746,93.9862,0.026936
1786.9035,94.2700,0.025627
1788.8325,94.0163,0.026797
1790.7614,93.2331,0.030430
1792.6903,93.8023,0.027787
1794.6193,93.5821,0.028807
1796.5482,93.6833,0.028338
1798.4771,93.5927,0.028758
1800.4061,93.9852,0.026941
1802.3350,94.1935,0.025979
1804.2640,94.4642,0.024733
1806.1929,94.5419,0.024376
1808.1218,94.4244,0.024916
1810.0508,94.8854,0.022801
1811.9797,95.1179,0.021738
1813.9086,94.8156,0.023120
1815.8376,95.1176,0.021739
1817.7665,95.0181,0.022194
1819.6954,95.1730,0.021486
1821.6244,94.7582,0.023383
1823.5533,94.9856,0.022342
1825.4822,95.0877,0.021876
1827.4112,95.3413,0.020719
1829.3401,95.1983,0.021371
1831.2690,95.5108,0.019947
1833.1980,95.5390,0.019819
1835.1269,95.0589,0.022007
1837.0558,95.4185,0.020367
1838.9848,95.6787,0.019185
1840.9137,95.4039,0.020434
1842.8426,95.2422,0.021170
1844.7716,95.3517,0.020672
1846.7005,95.3394,0.020728
1848.6294,95.1010,0.021815
1850.5584,95.6263,0.019423
1852.4873,95.4020,0.020442
1854.4162,95.6863,0.019150
1856.3452,95.3329,0.020757
1858.2741,95.3749,0.020566
1860.2030,95.6337,0.019389
1862.1320,95.3721,0.020579
1864.0609,95.2352,0.021203
1865.9898,95.2409,0.021177
1867.9188,95.5373,0.019827
1869.8477,95.1925,0.021397
1871.7766,95.2983,0.020915
1873.7056,95.4942,0.020023
1875.6345,95.4680,0.020142
1877.5634,95.4712,0.020128
1879.4924,95.2708,0.021040
1881.4213,95.7852,0.018702
1883.3502,95.2327,0.021214
1885.2792,95.8449,0.018431
1887.2081,95.5514,0.019763
1889.1370,95.6421,0.019351
1891.0660,95.6666,0.019240
1892.9949,95.7093,0.019046
1894.9238,95.5345,0.019840
1896.8528,95.8806,0.018269
1898.7817,95.6809,0.019175
1900.7107,95.3014,0.020901
1902.6396,96.0303,0.017592
1904.5685,95.3330,0.020757
1906.4975,95.9140,0.018118
1908.4264,95.5475,0.019781
1910.3553,95.1368,0.021652
1912.2843,95.6623,0.019259
1914.2132,95.6881,0.019142
1916.1421,95.7861,0.018698
1918.0711,95.2483,0.021143
1920.0000,95.4290,0.020319
1921.9289,95.6829,0.019166
1923.8579,95.5214,0.019899
1925.7868,95.4868,0.020057
1927.7157,95.5736,0.019662
1929.6447,95.5251,0.019882
1931.5736,95.6400,0.019360
1933.5025,95.4858,0.020061
1935.4315,95.6355,0.019381
1937.3604,95.4340,0.020297
1939.2893,95.5193,0.019909
1941.2183,96.1608,0.017002
1943.1472,95.7706,0.018768
1945.0761,95.7870,0.018693
1947.0051,95.4574,0.020191
1948.9340,95.7346,0.018931
1950.8629,95.8973,0.018194
1952.7919,95.5738,0.019661
1954.7208,95.7132,0.019028
1956.6497,95.4485,0.020231
1958.5787,95.6142,0.019478
1960.5076,95.7196,0.018999
1962.4365,95.7537,0.018844
1964.3655,95.9680,0.017874
1966.2944,95.7370,0.018920
1968.2233,95.6296,0.019408
1970.1523,96.0682,0.017420
1972.0812,95.6751,0.019201
1974.0101,96.1171,0.017200
1975.9391,95.7560,0.018834
1977.8680,95.9465,0.017971
1979.7969,95.6389,0.019365
1981.7259,95.6755,0.019199
1983.6548,96.0829,0.017354
1985.5837,95.4092,0.020410
1987.5127,95.6756,0.019199
1989.4416,96.1897,0.016871
1991.3705,95.7014,0.019082
1993.2995,95.9544,0.017935
1995.2284,95.9007,0.018178
1997.1574,95.8123,0.018579
1999.0863,95.8531,0.018394
2001.0152,95.8245,0.018523
2002.9442,96.0169,0.017652
2004.8731,95.6786,0.019185
2006.8020,95.6068,0.019511
2008.7310,95.8878,0.018237
2010.6599,96.0305,0.017591
2012.5888,95.6433,0.019346
2014.5178,95.7969,0.018648
2016.4467,95.7150,0.019020
2018.3756,95.9505,0.017953
2020.3046,95.9094,0.018139
2022.2335,96.2039,0.016808
2024.1624,95.7544,0.018841
2026.0914,95.7547,0.018840
2028.0203,95.5937,0.019571
2029.9492,96.1007,0.017274
2031.8782,95.6836,0.019162
2033.8071,95.9519,0.017947
2035.7360,95.8039,0.018617
2037.6650,95.4914,0.020036
2039.5939,95.4381,0.020278
2041.5228,95.5763,0.019650
2043.4518,95.6430,0.019347
2045.3807,95.8048,0.018613
2047.3096,96.1150,0.017209
2049.2386,95.9790,0.017824
2051.1675,95.7616,0.018809
2053.0964,95.8986,0.018188
2055.0254,96.2171,0.016748
2056.9543,95.8830,0.018258
2058.8832,95.7747,0.018749
2060.8122,95.6697,0.019226
2062.7411,95.7717,0.018763
2064.6700,95.5031,0.019983
2066.5990,95.8886,0.018233
2068.5279,95.7428,0.018894
2070.4568,96.1228,0.017174
2072.3858,96.1101,0.017231
2074.3147,95.7562,0.018833
2076.2436,95.6128,0.019484
2078.1726,96.1424,0.017085
2080.1015,95.9802,0.017818
2082.0304,96.0752,0.017389
2083.9594,95.7954,0.018655
2085.8883,95.7526,0.018849
2087.8173,95.5812,0.019627
2089.7462,95.6108,0.019493
2091.6751,96.0167,0.017653
2093.6041,95.3239,0.020798
2095.5330,95.8380,0.018462
2097.4619,95.7555,0.018836
2099.3909,95.4203,0.020359
2101.3198,95.4735,0.020117
2103.2487,95.6421,0.019351
2105.1777,95.6441,0.019342
2107.1066,95.4937,0.020025
2109.0355,95.6332,0.019391
2110.9645,95.2669,0.021058
2112.8934,95.7022,0.019078
2114.8223,95.5435,0.019799
2116.7513,95.2553,0.021111
