wavenumber_cm-1,transmittance_percent,absorbance
754.9239,88.7867,0.051652
756.8528,89.0274,0.050477
758.7817,89.1626,0.049817
760.7107,89.0893,0.050175
762.6396,88.8479,0.051353
764.5685,88.3206,0.053938
766.4975,87.6342,0.057326
768.4264,87.3133,0.058920
770.3553,86.5917,0.062524
772.2843,85.3358,0.068869
774.2132,84.0971,0.075219
776.1421,83.0031,0.080906
778.0711,82.5901,0.083072
780.0000,82.1140,0.085583
781.9289,82.9255,0.081312
783.8579,84.0920,0.075246
785.7868,84.5719,0.072774
787.7157,85.0573,0.070288
789.6447,84.8070,0.071568
791.5736,84.3449,0.073941
793.5025,83.7790,0.076865
795.4315,82.8027,0.081956
797.3604,81.9713,0.086338
799.2893,81.1780,0.090562
801.2183,81.7966,0.087265
803.1472,83.1785,0.079989
805.0761,84.3954,0.073681
807.0051,85.5629,0.067714
808.9340,87.3232,0.058871
810.8629,87.7747,0.056631
812.7919,88.8649,0.051270
814.7208,89.0892,0.050175
816.6497,89.6634,0.047385
818.5787,89.2860,0.049217
820.5076,89.9631,0.045935
822.4365,89.7773,0.046833
824.3655,89.9974,0.045770
826.2944,90.3334,0.044152
828.2233,90.3662,0.043994
830.1523,90.1577,0.044997
832.0812,90.1479,0.045044
834.0102,90.0253,0.045636
835.9391,90.2880,0.044370
837.8680,90.2158,0.044717
839.7970,90.3300,0.044168
841.7259,90.4487,0.043598
843.6548,90.5307,0.043204
845.5838,89.9575,0.045962
847.5127,90.1179,0.045189
849.4416,89.9545,0.045977
851.3706,89.7426,0.047001
853.2995,89.5194,0.048083
855.2284,89.7408,0.047010
857.1574,88.9650,0.050781
859.0863,88.8353,0.051414
861.0152,88.2138,0.054463
862.9442,88.5150,0.052983
864.8731,87.7726,0.056641
866.8020,87.0046,0.060458
868.7310,86.0300,0.065350
870.6599,85.8529,0.066245
872.5888,85.3878,0.068604
874.5178,85.2510,0.069301
876.4467,84.6905,0.072165
878.3756,85.1106,0.070017
880.3046,85.3963,0.068561
882.2335,85.2200,0.069459
884.1624,85.7606,0.066712
886.0914,85.8072,0.066476
888.0203,86.0635,0.065181
889.9492,85.9186,0.065913
891.8782,85.7367,0.066833
893.8071,85.6903,0.067068
895.7360,85.6007,0.067523
897.6650,85.0612,0.070268
899.5939,84.7511,0.071855
901.5228,84.2781,0.074285
903.4518,83.7992,0.076760
905.3807,83.9317,0.076074
907.3096,83.1681,0.080043
909.2386,82.9303,0.081287
911.1675,82.7275,0.082350
913.0964,82.4978,0.083558
915.0254,82.5354,0.083360
916.9543,82.7121,0.082431
918.8832,82.5377,0.083348
920.8122,83.1430,0.080174
922.7411,83.0353,0.080737
924.6700,83.4976,0.078326
926.5990,83.5288,0.078164
928.5279,84.0385,0.075522
930.4569,84.4370,0.073467
932.3858,84.4614,0.073342
934.3147,85.0505,0.070323
936.2437,85.0351,0.070402
938.1726,85.2569,0.069271
940.1015,85.1370,0.069882
942.0305,85.2779,0.069164
943.9594,85.3091,0.069005
945.8883,85.1164,0.069987
947.8173,84.9169,0.071006
949.7462,84.0786,0.075315
951.6751,84.1711,0.074837
953.6041,83.9363,0.076050
955.5330,83.1960,0.079898
957.4619,82.5497,0.083284
959.3909,81.8403,0.087033
961.3198,81.0462,0.091267
963.2487,79.9803,0.097017
965.1777,79.0483,0.102108
967.1066,78.0760,0.107482
969.0355,76.7030,0.115188
970.9645,75.6700,0.121076
972.8934,74.5986,0.127269
974.8223,72.6855,0.138552
976.7513,71.2348,0.147307
978.6802,69.4296,0.158455
980.6091,68.2521,0.165884
982.5381,66.4872,0.177262
984.4670,64.8596,0.188026
986.3959,63.0189,0.200529
988.3249,61.4774,0.211284
990.2538,59.7380,0.223749
992.1827,58.1888,0.235161
994.1117,56.5456,0.247601
996.0406,54.8129,0.261117
997.9695,53.4283,0.272229
999.8985,51.9488,0.284424
1001.8274,50.5451,0.296321
1003.7563,49.2341,0.307734
1005.6853,48.3469,0.315631
1007.6142,46.8596,0.329201
1009.5431,45.9290,0.337913
1011.4721,45.2269,0.344603
1013.4010,44.5066,0.351575
1015.3299,43.7239,0.359281
1017.2589,43.2019,0.364497
1019.1878,42.6381,0.370202
1021.1167,42.1112,0.375602
1023.0457,41.8912,0.377877
1024.9746,41.6135,0.380766
1026.9035,40.9935,0.387285
1028.8325,41.1180,0.385968
1030.7614,41.1867,0.385243
1032.6904,41.0155,0.387052
1034.6193,40.9783,0.387446
1036.5482,41.2380,0.384702
1038.4772,41.1561,0.385566
1040.4061,41.4176,0.382815
1042.3350,41.6882,0.379987
1044.2640,42.0218,0.376526
1046.1929,42.4450,0.372173
1048.1218,42.7658,0.368903
1050.0508,43.2928,0.363584
1051.9797,43.7156,0.359364
1053.9086,44.2071,0.354508
1055.8376,44.7130,0.349566
1057.7665,45.2531,0.344351
1059.6954,45.8953,0.338231
1061.6244,46.3845,0.333627
1063.5533,46.9442,0.328418
1065.4822,47.4574,0.323696
1067.4112,48.1377,0.317514
1069.3401,48.7808,0.311751
1071.2690,49.5175,0.305241
1073.1980,50.1139,0.300041
1075.1269,50.9382,0.292956
1077.0558,51.7539,0.286057
1078.9848,52.3337,0.281218
1080.9137,53.5560,0.271192
1082.8426,54.1984,0.266014
1084.7716,54.9821,0.259778
1086.7005,56.0223,0.251639
1088.6294,57.3296,0.241621
1090.5584,58.1156,0.235707
1092.4873,59.2903,0.227016
1094.4162,60.3238,0.219511
1096.3452,61.4316,0.211608
1098.2741,62.0875,0.206996
1100.2030,63.4353,0.197669
1102.1320,64.1925,0.192516
1104.0609,65.5228,0.183607
1105.9898,66.5352,0.176949
1107.9188,67.1622,0.172875
1109.8477,68.3547,0.165232
1111.7766,69.0410,0.160893
1113.7056,69.9336,0.155314
1115.6345,70.6801,0.150703
1117.5634,71.5868,0.145167
1119.4924,72.0578,0.142319
1121.4213,72.8178,0.137763
1123.3502,73.4774,0.133846
1125.2792,74.3782,0.128555
1127.2081,74.9675,0.125127
1129.1371,75.5365,0.121843
1131.0660,75.5423,0.121810
1132.9949,76.4704,0.116507
1134.9239,76.3811,0.117014
1136.8528,77.3889,0.111321
1138.7817,77.5147,0.110616
1140.7107,77.6668,0.109765
1142.6396,77.9239,0.108329
1144.5685,77.8851,0.108546
1146.4975,78.2879,0.106306
1148.4264,78.5647,0.104773
1150.3553,78.5148,0.105048
1152.2843,78.6722,0.104179
1154.2132,78.9943,0.102405
1156.1421,78.9889,0.102434
1158.0711,79.2753,0.100862
1160.0000,79.4893,0.099692
1161.9289,79.8699,0.097617
1163.8579,80.3462,0.095035
1165.7868,80.8338,0.092407
1167.7157,81.0281,0.091364
1169.6447,81.3051,0.089882
1171.5736,81.6988,0.087784
1173.5025,82.3137,0.084528
1175.4315,83.0022,0.080910
1177.3604,83.5025,0.078300
1179.2893,84.2228,0.074570
1181.2183,84.3991,0.073662
1183.1472,85.2510,0.069300
1185.0761,85.1839,0.069643
1187.0051,86.2717,0.064132
1188.9340,86.2206,0.064389
1190.8629,86.7520,0.061721
1192.7919,87.4551,0.058215
1194.7208,87.6565,0.057216
1196.6497,87.9526,0.055751
1198.5787,88.2189,0.054439
1200.5076,88.3713,0.053689
1202.4365,88.5336,0.052892
1204.3655,88.9759,0.050728
1206.2944,88.8073,0.051551
1208.2233,88.9975,0.050622
1210.1523,88.9427,0.050890
1212.0812,89.3852,0.048734
1214.0101,89.1521,0.049868
1215.9391,89.4595,0.048373
1217.8680,89.4351,0.048492
1219.7969,89.1523,0.049867
1221.7259,89.4532,0.048404
1223.6548,88.6148,0.052494
1225.5838,88.5364,0.052878
1227.5127,88.6472,0.052335
1229.4416,88.7552,0.051806
1231.3706,88.2602,0.054235
1233.2995,88.1746,0.054656
1235.2284,87.9664,0.055683
1237.1574,87.7800,0.056605
1239.0863,87.4195,0.058392
1241.0152,87.3426,0.058774
1242.9442,87.1700,0.059633
1244.8731,86.5959,0.062503
1246.8020,86.3230,0.063874
1248.7310,86.5779,0.062593
1250.6599,86.3791,0.063592
1252.5888,86.1491,0.064749
1254.5178,85.7334,0.066850
1256.4467,86.0961,0.065016
1258.3756,85.5311,0.067876
1260.3046,85.6125,0.067463
1262.2335,85.8007,0.066509
1264.1624,85.7413,0.066810
1266.0914,85.4462,0.068307
1268.0203,85.6985,0.067027
1269.9492,85.5624,0.067717
1271.8782,85.9071,0.065971
1273.8071,86.2246,0.064369
1275.7360,86.0899,0.065048
1277.6650,86.6331,0.062316
1279.5939,86.4688,0.063141
1281.5228,86.7991,0.061485
1283.4518,87.1024,0.059970
1285.3807,87.0537,0.060213
1287.3096,87.7468,0.056769
1289.2386,87.7858,0.056576
1291.1675,88.1521,0.054767
1293.0964,88.1261,0.054896
1295.0254,88.5933,0.052599
1296.9543,89.2194,0.049541
1298.8832,89.6166,0.047611
1300.8122,89.4373,0.048481
1302.7411,89.4347,0.048494
1304.6700,89.8203,0.046626
1306.5990,90.1361,0.045101
1308.5279,90.1641,0.044966
1310.4568,90.6479,0.042642
1312.3858,91.3037,0.039512
1314.3147,91.1221,0.040376
1316.2436,91.1147,0.040412
1318.1726,91.2292,0.039866
1320.1015,91.0218,0.040854
1322.0305,91.6614,0.037813
1323.9594,91.5082,0.038540
1325.8883,91.7138,0.037565
1327.8173,91.2201,0.039909
1329.7462,91.5818,0.038191
1331.6751,91.7935,0.037188
1333.6041,91.8900,0.036732
1335.5330,91.7064,0.037601
1337.4619,91.7753,0.037274
1339.3909,91.6990,0.037635
1341.3198,91.3946,0.039080
1343.2487,91.3911,0.039096
1345.1777,91.2660,0.039691
1347.1066,91.2494,0.039770
1349.0355,91.3172,0.039447
1350.9645,91.0541,0.040700
1352.8934,90.9065,0.041405
1354.8223,90.8682,0.041588
1356.7513,90.3533,0.044056
1358.6802,90.0530,0.045502
1360.6091,90.2729,0.044443
1362.5381,89.8013,0.046717
1364.4670,89.6824,0.047293
1366.3959,89.0511,0.050361
1368.3249,88.7241,0.051958
1370.2538,88.7359,0.051901
1372.1827,87.6435,0.057280
1374.1117,87.6434,0.057281
1376.0406,86.5623,0.062671
1377.9695,86.0979,0.065007
1379.8985,85.6110,0.067470
1381.8274,84.7016,0.072108
1383.7563,84.4696,0.073300
1385.6853,84.0589,0.075416
1387.6142,84.2995,0.074175
1389.5431,84.1427,0.074984
1391.4721,84.2406,0.074479
1393.4010,84.1875,0.074752
1395.3299,84.6569,0.072337
1397.2589,84.8886,0.071150
1399.1878,84.7955,0.071627
1401.1167,85.0958,0.070092
1403.0457,85.4425,0.068326
1404.9746,84.9643,0.070763
1406.9035,84.7897,0.071657
1408.8325,84.7548,0.071836
1410.7614,84.8536,0.071330
1412.6903,84.1935,0.074722
1414.6193,84.5777,0.072744
1416.5482,84.4749,0.073272
1418.4772,84.2481,0.074440
1420.4061,84.4238,0.073535
1422.3350,83.8385,0.076557
1424.2640,83.9585,0.075935
1426.1929,84.2377,0.074493
1428.1218,84.0494,0.075465
1430.0508,83.9140,0.076166
1431.9797,83.6116,0.077734
1433.9086,83.4489,0.078580
1435.8376,83.1579,0.080096
1437.7665,83.0111,0.080864
1439.6954,82.8021,0.081959
1441.6244,82.9001,0.081445
1443.5533,82.3992,0.084077
1445.4822,82.2915,0.084645
1447.4112,82.1517,0.085383
1449.3401,82.1048,0.085632
1451.2690,82.2360,0.084938
1453.1980,82.0813,0.085756
1455.1269,82.3518,0.084327
1457.0558,82.3024,0.084588
1458.9848,82.4930,0.083583
1460.9137,82.9571,0.081146
1462.8426,83.4766,0.078435
1464.7716,84.0325,0.075553
1466.7005,84.0162,0.075637
1468.6294,85.0514,0.070319
1470.5584,85.7406,0.066813
1472.4873,86.0742,0.065127
1474.4162,86.5433,0.062766
1476.3452,87.1142,0.059911
1478.2741,87.1766,0.059600
1480.2030,87.9927,0.055553
1482.1320,88.5176,0.052970
1484.0609,88.1776,0.054642
1485.9898,88.5641,0.052742
1487.9188,88.5354,0.052883
1489.8477,88.9106,0.051047
1491.7766,88.8021,0.051577
1493.7056,88.2687,0.054193
1495.6345,88.4416,0.053343
1497.5634,88.1007,0.055021
1499.4924,87.9371,0.055828
1501.4213,88.1466,0.054794
1503.3502,87.8469,0.056274
1505.2792,87.7928,0.056541
1507.2081,88.0465,0.055288
1509.1371,88.1869,0.054596
1511.0660,88.7018,0.052068
1512.9949,88.9396,0.050905
1514.9239,89.4635,0.048354
1516.8528,89.7340,0.047043
1518.7817,89.9583,0.045959
1520.7107,90.3982,0.043840
1522.6396,90.9001,0.041435
1524.5685,90.6798,0.042489
1526.4975,90.8325,0.041759
1528.4264,90.8665,0.041596
1530.3553,90.7652,0.042081
1532.2843,90.5378,0.043170
1534.2132,90.6135,0.042807
1536.1421,90.2379,0.044611
1538.0711,90.0098,0.045710
1540.0000,90.2691,0.044461
1541.9289,89.4410,0.048463
1543.8579,89.3774,0.048772
1545.7868,89.0187,0.050519
1547.7157,88.8437,0.051373
1549.6447,88.4444,0.053330
1551.5736,88.0738,0.055153
1553.5025,88.0693,0.055175
1555.4315,87.4968,0.058008
1557.3604,87.5226,0.057880
1559.2893,87.0756,0.060104
1561.2183,86.8087,0.061437
1563.1472,86.9324,0.060818
1565.0761,86.7680,0.061641
1567.0051,87.1820,0.059573
1568.9340,87.5322,0.057832
1570.8629,87.9445,0.055791
1572.7919,87.8589,0.056214
1574.7208,88.3844,0.053624
1576.6497,88.3359,0.053863
1578.5787,88.9273,0.050965
1580.5076,89.0618,0.050308
1582.4365,89.7852,0.046795
1584.3655,89.5465,0.047951
1586.2944,90.2758,0.044429
1588.2233,90.1531,0.045019
1590.1523,90.5336,0.043190
1592.0812,90.5477,0.043123
1594.0101,90.8890,0.041489
1595.9391,90.9518,0.041189
1597.8680,90.8383,0.041731
1599.7969,90.6009,0.042867
1601.7259,90.4771,0.043461
1603.6548,90.4430,0.043625
1605.5838,90.0445,0.045543
1607.5127,90.3190,0.044221
1609.4416,90.2006,0.044790
1611.3706,89.5770,0.047804
1613.2995,89.0396,0.050417
1615.2284,88.7086,0.052034
1617.1574,88.4691,0.053208
1619.0863,87.8586,0.056215
1621.0152,87.5307,0.057840
1622.9442,87.1298,0.059833
1624.8731,86.8212,0.061374
1626.8020,86.2547,0.064217
1628.7310,85.5580,0.067739
1630.6599,85.3178,0.068960
1632.5888,84.6888,0.072174
1634.5178,84.2464,0.074449
1636.4467,83.7462,0.077035
1638.3756,83.6320,0.077628
1640.3046,83.1368,0.080207
1642.2335,82.8675,0.081616
1644.1624,82.6508,0.082753
1646.0914,82.4549,0.083784
1648.0203,82.4471,0.083825
1649.9492,82.4187,0.083974
1651.8782,82.2106,0.085072
1653.8071,82.5894,0.083076
1655.7360,82.7214,0.082382
1657.6650,83.0349,0.080739
1659.5939,83.2290,0.079725
1661.5228,83.3681,0.079000
1663.4518,83.8587,0.076452
1665.3807,84.6585,0.072329
1667.3096,84.8456,0.071370
1669.2386,85.1449,0.069841
1671.1675,85.6270,0.067389
1673.0964,85.8971,0.066021
1675.0254,86.3479,0.063748
1676.9543,86.8208,0.061376
1678.8832,87.2179,0.059394
1680.8122,87.3514,0.058730
1682.7411,87.3155,0.058908
1684.6700,87.5152,0.057917
1686.5990,87.8656,0.056181
1688.5279,87.7877,0.056566
1690.4568,87.8901,0.056060
1692.3858,87.9239,0.055893
1694.3147,87.7824,0.056593
1696.2436,87.3869,0.058554
1698.1726,87.2384,0.059292
1700.1015,86.7676,0.061643
1702.0304,86.7636,0.061662
1703.9594,86.1074,0.064959
1705.8883,85.7102,0.066967
1707.8173,84.9788,0.070689
1709.7462,84.8721,0.071235
1711.6751,84.3268,0.074034
1713.6041,84.3582,0.073873
1715.5330,84.5736,0.072765
1717.4619,84.0386,0.075521
1719.3909,84.3188,0.074076
1721.3198,84.6508,0.072369
1723.2487,85.0625,0.070262
1725.1777,85.4366,0.068356
1727.1066,86.0561,0.065218
1729.0355,86.8244,0.061358
1730.9645,87.3803,0.058587
1732.8934,88.1039,0.055005
1734.8223,88.7161,0.051997
1736.7513,89.7918,0.046764
1738.6802,89.8598,0.046434
1740.6091,90.6279,0.042738
1742.5381,90.9664,0.041119
1744.4670,91.6665,0.037789
1746.3959,92.4094,0.034284
1748.3249,92.6145,0.033321
1750.2538,92.9096,0.031940
1752.1827,93.2474,0.030363
1754.1117,93.4573,0.029387
1756.0406,93.7700,0.027936
1757.9695,93.7648,0.027960
1759.8985,94.0515,0.026634
1761.8274,94.2333,0.025795
1763.7563,94.0972,0.026423
1765.6853,94.5384,0.024392
1767.6142,94.4510,0.024793
1769.5431,94.7749,0.023307
1771.4721,94.7859,0.023256
1773.4010,94.5698,0.024248
1775.3299,94.5486,0.024345
1777.2589,94.1780,0.026051
1779.1878,93.9356,0.027170
1781.1167,94.3367,0.025320
1783.0457,94.3237,0.025379
1784.9746,94.1354,0.026247
1786.9035,94.0798,0.026504
1788.8325,94.0754,0.026524
1790.7614,93.7048,0.028238
1792.6903,93.5896,0.028772
1794.6193,93.5116,0.029134
1796.5482,93.8549,0.027543
1798.4771,94.0664,0.026565
1800.4061,93.9969,0.026886
1802.3350,94.6493,0.023883
1804.2640,94.4335,0.024874
1806.1929,94.7666,0.023345
1808.1218,95.0987,0.021825
1810.0508,95.0018,0.022268
1811.9797,95.6228,0.019439
1813.9086,95.4740,0.020115
1815.8376,95.3738,0.020571
1817.7665,95.1139,0.021756
1819.6954,95.4575,0.020190
1821.6244,95.7630,0.018802
1823.5533,95.5839,0.019615
1825.4822,95.7219,0.018989
1827.4112,95.8063,0.018606
1829.3401,96.1209,0.017182
1831.2690,95.6975,0.019099
1833.1980,95.8803,0.018270
1835.1269,95.9383,0.018008
1837.0558,96.1309,0.017137
1838.9848,96.0826,0.017355
1840.9137,95.8832,0.018257
1842.8426,95.8386,0.018459
1844.7716,95.7477,0.018872
1846.7005,95.9198,0.018092
1848.6294,96.1925,0.016859
1850.5584,96.0112,0.017678
1852.4873,96.2326,0.016678
1854.4162,96.3041,0.016355
1856.3452,96.1547,0.017029
1858.2741,95.7787,0.018731
1860.2030,96.0049,0.017706
1862.1320,95.7678,0.018781
1864.0609,95.7655,0.018791
1865.9898,96.3614,0.016097
1867.9188,96.1789,0.016920
1869.8477,95.9288,0.018051
1871.7766,96.2225,0.016723
1873.7056,96.1036,0.017260
1875.6345,96.1469,0.017065
1877.5634,96.2299,0.016690
1879.4924,96.0083,0.017691
1881.4213,96.4993,0.015476
1883.3502,96.3922,0.015958
1885.2792,95.7855,0.018700
1887.2081,96.4849,0.015541
1889.1370,96.2714,0.016503
1891.0660,96.4211,0.015828
1892.9949,95.6339,0.019388
1894.9238,96.4371,0.015756
1896.8528,96.3673,0.016070
1898.7817,96.4488,0.015703
1900.7107,96.6685,0.014715
1902.6396,96.3440,0.016175
1904.5685,96.0374,0.017560
1906.4975,96.3006,0.016371
1908.4264,96.3817,0.016006
1910.3553,96.2645,0.016534
1912.2843,96.5242,0.015364
1914.2132,96.7034,0.014558
1916.1421,96.3526,0.016137
1918.0711,96.4646,0.015632
1920.0000,96.6979,0.014583
1921.9289,96.0657,0.017431
1923.8579,96.3498,0.016149
1925.7868,96.5156,0.015402
1927.7157,96.3927,0.015956
1929.6447,96.4356,0.015762
1931.5736,96.3408,0.016190
1933.5025,96.4085,0.015885
1935.4315,96.0710,0.017408
1937.3604,96.3556,0.016123
1939.2893,96.6059,0.014997
1941.2183,96.2235,0.016719
1943.1472,96.2804,0.016462
1945.0761,96.3926,0.015956
1947.0051,96.3238,0.016266
1948.9340,96.7087,0.014534
1950.8629,96.5843,0.015093
1952.7919,96.6483,0.014806
1954.7208,96.3240,0.016265
1956.6497,96.6334,0.014873
1958.5787,96.5734,0.015142
1960.5076,95.9906,0.017771
1962.4365,96.2992,0.016377
1964.3655,96.3970,0.015937
1966.2944,96.4279,0.015797
1968.2233,96.3375,0.016205
1970.1523,96.4943,0.015498
1972.0812,96.6379,0.014852
1974.0101,96.6160,0.014951
1975.9391,96.0995,0.017279
1977.8680,96.3388,0.016199
1979.7969,96.1199,0.017187
1981.7259,96.6408,0.014839
1983.6548,96.8331,0.013976
1985.5837,96.6259,0.014907
1987.5127,96.7353,0.014415
1989.4416,96.9074,0.013643
1991.3705,96.1989,0.016830
1993.2995,96.2624,0.016543
1995.2284,96.7440,0.014376
1997.1574,96.7289,0.014444
1999.0863,96.6524,0.014787
2001.0152,96.6969,0.014588
2002.9442,96.5214,0.015376
2004.8731,96.7543,0.014330
2006.8020,96.3410,0.016189
2008.7310,96.4253,0.015809
2010.6599,96.6522,0.014788
2012.5888,96.2523,0.016589
2014.5178,96.7367,0.014409
2016.4467,96.3033,0.016359
2018.3756,96.2942,0.016400
2020.3046,96.7747,0.014238
2022.2335,96.9992,0.013232
2024.1624,96.9432,0.013482
2026.0914,97.0106,0.013181
2028.0203,96.7738,0.014242
2029.9492,96.3967,0.015938
2031.8782,97.0779,0.012880
2033.8071,97.1553,0.012534
2035.7360,96.6387,0.014849
2037.6650,96.5741,0.015139
2039.5939,96.8587,0.013861
2041.5228,96.4864,0.015534
2043.4518,96.7079,0.014538
2045.3807,96.7186,0.014490
2047.3096,96.5708,0.015154
2049.2386,96.8405,0.013943
2051.1675,96.6370,0.014856
2053.0964,96.8593,0.013859
2055.0254,96.8703,0.013809
2056.9543,96.7012,0.014568
2058.8832,96.3450,0.016171
2060.8122,96.4830,0.015549
2062.7411,96.6585,0.014760
2064.6700,96.7055,0.014549
2066.5990,96.6701,0.014708
2068.5279,96.6126,0.014966
2070.4568,96.7905,0.014167
2072.3858,96.3485,0.016155
2074.3147,96.4930,0.015504
2076.2436,96.9691,0.013367
2078.1726,96.5844,0.015093
2080.1015,96.5754,0.015133
2082.0304,97.0473,0.013017
2083.9594,96.9689,0.013368
2085.8883,96.7642,0.014285
2087.8173,96.6482,0.014806
2089.7462,96.5264,0.015354
2091.6751,96.7755,0.014235
2093.6041,96.9402,0.013496
2095.5330,96.8819,0.013757
2097.4619,96.6597,0.014755
2099.3909,96.4295,0.015790
2101.3198,96.5298,0.015339
2103.2487,96.5337,0.015321
2105.1777,96.3871,0.015981
2107.1066,96.3722,0.016048
2109.0355,96.3242,0.016265
2110.9645,96.1662,0.016977
2112.8934,96.2817,0.016456
2114.8223,96.2982,0.016382
2116.7513,96.2021,0.016816
