wavenumber_cm-1,transmittance_percent,absorbance
581.3198,85.4239,0.068421
583.2487,85.6851,0.067095
585.1777,85.5842,0.067606
587.1066,85.4896,0.068087
589.0355,85.3841,0.068623
590.9645,85.4505,0.068285
592.8934,84.6744,0.072248
594.8223,84.7023,0.072105
596.7513,84.5778,0.072743
598.6802,84.1065,0.075170
600.6091,83.9293,0.076086
602.5381,83.4089,0.078788
604.4670,83.5035,0.078295
606.3959,83.5827,0.077884
608.3249,83.2520,0.079606
610.2538,83.7322,0.077107
612.1827,83.8971,0.076253
614.1117,83.9846,0.075800
616.0406,84.3428,0.073952
617.9695,84.5068,0.073108
619.8985,85.1388,0.069872
621.8274,85.7661,0.066684
623.7563,85.7603,0.066714
625.6853,86.4064,0.063454
627.6142,87.0452,0.060255
629.5431,87.1241,0.059862
631.4721,87.5857,0.057567
633.4010,88.2032,0.054516
635.3299,88.2503,0.054284
637.2589,88.3158,0.053962
639.1878,89.0430,0.050400
641.1168,88.6710,0.052218
643.0457,89.1560,0.049849
644.9746,89.1607,0.049826
646.9036,89.2605,0.049341
648.8325,89.0802,0.050219
650.7614,89.4090,0.048619
652.6904,89.6946,0.047234
654.6193,89.3944,0.048690
656.5482,89.5114,0.048121
658.4772,89.5008,0.048173
660.4061,89.6918,0.047247
662.3350,89.4708,0.048319
664.2640,89.1688,0.049787
666.1929,89.7352,0.047037
668.1218,89.5154,0.048102
670.0508,89.5191,0.048084
671.9797,89.9621,0.045940
673.9086,89.4192,0.048569
675.8376,89.1378,0.049938
677.7665,88.9388,0.050909
679.6954,88.5533,0.052795
681.6244,88.3487,0.053800
683.5533,87.7611,0.056698
685.4822,87.8231,0.056391
687.4112,87.1271,0.059847
689.3401,86.6892,0.062035
691.2690,86.2765,0.064108
693.1980,85.9125,0.065944
695.1269,85.8893,0.066061
697.0558,86.3358,0.063809
698.9848,86.5271,0.062848
700.9137,87.2280,0.059344
702.8426,87.1541,0.059712
704.7716,88.1714,0.054672
706.7005,88.5486,0.052818
708.6294,88.5346,0.052887
710.5584,88.4321,0.053390
712.4873,88.7323,0.051918
714.4162,88.9618,0.050796
716.3452,88.8921,0.051137
718.2741,88.9788,0.050713
720.2030,88.5774,0.052677
722.1320,88.5074,0.053020
724.0609,88.1980,0.054541
725.9898,87.9840,0.055596
727.9188,87.8700,0.056160
729.8477,87.7368,0.056818
731.7766,87.0359,0.060301
733.7056,86.9928,0.060517
735.6345,86.8412,0.061274
737.5634,87.1886,0.059540
739.4924,87.1964,0.059501
741.4213,87.5398,0.057794
743.3503,87.8467,0.056275
745.2792,88.2008,0.054527
747.2081,88.4729,0.053190
749.1371,88.6538,0.052302
751.0660,89.0150,0.050537
752.9949,89.1205,0.050022
754.9239,89.1874,0.049696
756.8528,89.0398,0.050416
758.7817,89.2774,0.049259
760.7107,89.0348,0.050440
762.6396,88.7019,0.052067
764.5685,88.6628,0.052259
766.4975,88.0994,0.055027
768.4264,86.7733,0.061614
770.3553,86.0657,0.065170
772.2843,84.7030,0.072101
774.2132,83.5253,0.078182
776.1421,82.6618,0.082695
778.0711,81.7110,0.087720
780.0000,81.5802,0.088415
781.9289,82.6294,0.082865
783.8579,83.8139,0.076684
785.7868,84.5140,0.073071
787.7157,85.4477,0.068300
789.6447,85.2947,0.069078
791.5736,85.3372,0.068862
793.5025,84.5941,0.072660
795.4315,83.5923,0.077834
797.3604,82.1542,0.085370
799.2893,81.5182,0.088745
801.2183,81.5338,0.088662
803.1472,82.3864,0.084144
805.0761,83.9644,0.075905
807.0051,85.4224,0.068428
808.9340,86.6363,0.062300
810.8629,87.7096,0.056953
812.7919,88.7143,0.052006
814.7208,89.0639,0.050298
816.6497,89.6336,0.047529
818.5787,89.6776,0.047316
820.5076,89.7159,0.047131
822.4365,90.0274,0.045625
824.3655,90.4360,0.043659
826.2944,90.1430,0.045068
828.2233,90.4284,0.043695
830.1523,90.2285,0.044656
832.0812,89.8923,0.046278
834.0102,90.3608,0.044020
835.9391,90.3050,0.044288
837.8680,90.3543,0.044051
839.7970,90.4829,0.043433
841.7259,90.2333,0.044633
843.6548,90.5607,0.043060
845.5838,90.3894,0.043883
847.5127,90.4946,0.043377
849.4416,90.2126,0.044733
851.3706,90.1599,0.044987
853.2995,90.3937,0.043862
855.2284,90.0299,0.045613
857.1574,89.9508,0.045995
859.0863,90.1781,0.044899
861.0152,89.4569,0.048386
862.9442,88.7757,0.051706
864.8731,88.9410,0.050898
866.8020,88.6665,0.052241
868.7310,88.0977,0.055036
870.6599,87.6468,0.057264
872.5888,87.6198,0.057398
874.5178,87.3790,0.058593
876.4467,87.1301,0.059832
878.3756,86.8305,0.061328
880.3046,86.8177,0.061392
882.2335,86.7719,0.061621
884.1624,86.9919,0.060521
886.0914,86.9822,0.060570
888.0203,87.0916,0.060024
889.9492,87.1197,0.059884
891.8782,86.9552,0.060704
893.8071,87.1804,0.059581
895.7360,86.7594,0.061683
897.6650,86.7026,0.061968
899.5939,86.4816,0.063076
901.5228,86.0184,0.065409
903.4518,85.6089,0.067481
905.3807,85.1450,0.069841
907.3096,84.5684,0.072792
909.2386,83.9045,0.076215
911.1675,83.4031,0.078818
913.0964,83.1944,0.079906
915.0254,82.9188,0.081347
916.9543,82.1950,0.085154
918.8832,82.1282,0.085508
920.8122,82.3840,0.084157
922.7411,82.1843,0.085211
924.6700,82.4701,0.083703
926.5990,83.1810,0.079976
928.5279,83.2762,0.079479
930.4569,83.1391,0.080195
932.3858,83.6935,0.077308
934.3147,84.1340,0.075029
936.2437,84.5974,0.072643
938.1726,84.5597,0.072837
940.1015,84.6473,0.072387
942.0305,84.7293,0.071966
943.9594,84.4309,0.073499
945.8883,84.6587,0.072329
947.8173,84.3869,0.073725
949.7462,83.6496,0.077536
951.6751,83.5571,0.078017
953.6041,83.1777,0.079993
955.5330,82.6799,0.082600
957.4619,81.6533,0.088026
959.3909,81.0178,0.091419
961.3198,80.8197,0.092483
963.2487,79.4160,0.100092
965.1777,78.5704,0.104741
967.1066,77.1977,0.112396
969.0355,76.0319,0.119004
970.9645,74.7443,0.126422
972.8934,73.3773,0.134438
974.8223,71.9698,0.142850
976.7513,70.3003,0.153043
978.6802,68.9569,0.161422
980.6091,67.5441,0.170413
982.5381,65.6799,0.182567
984.4670,64.1640,0.192708
986.3959,62.4367,0.204560
988.3249,60.6970,0.216832
990.2538,59.1273,0.228212
992.1827,57.5672,0.239825
994.1117,56.0614,0.251336
996.0406,54.3313,0.264950
997.9695,53.0242,0.275526
999.8985,51.7760,0.285871
1001.8274,50.2364,0.298982
1003.7563,49.4826,0.305548
1005.6853,48.3371,0.315719
1007.6142,47.4144,0.324090
1009.5431,46.4955,0.332589
1011.4721,45.4952,0.342034
1013.4010,45.0042,0.346747
1015.3299,44.3658,0.352952
1017.2589,44.0528,0.356026
1019.1878,43.4146,0.362364
1021.1167,43.1803,0.364714
1023.0457,42.6961,0.369611
1024.9746,42.6511,0.370070
1026.9035,42.4141,0.372489
1028.8325,42.2826,0.373838
1030.7614,42.2937,0.373724
1032.6904,42.2102,0.374582
1034.6193,42.3807,0.372832
1036.5482,42.4334,0.372292
1038.4772,42.5014,0.371597
1040.4061,42.7618,0.368944
1042.3350,43.0804,0.365720
1044.2640,43.2458,0.364057
1046.1929,43.6555,0.359961
1048.1218,43.9300,0.357238
1050.0508,44.3377,0.353227
1051.9797,44.7446,0.349259
1053.9086,45.1187,0.345643
1055.8376,45.6658,0.340409
1057.7665,46.0998,0.336301
1059.6954,46.4067,0.333420
1061.6244,46.7552,0.330170
1063.5533,47.4000,0.324222
1065.4822,47.7366,0.321148
1067.4112,48.1584,0.317328
1069.3401,48.8414,0.311212
1071.2690,49.1638,0.308354
1073.1980,49.9487,0.301476
1075.1269,50.4351,0.297267
1077.0558,51.3096,0.289801
1078.9848,51.7465,0.286119
1080.9137,52.6673,0.278459
1082.8426,53.3803,0.272619
1084.7716,54.2373,0.265702
1086.7005,55.0249,0.259441
1088.6294,55.9184,0.252445
1090.5584,57.1046,0.243329
1092.4873,57.8499,0.237697
1094.4162,59.1481,0.228059
1096.3452,60.0965,0.221151
1098.2741,61.3264,0.212352
1100.2030,62.3749,0.204990
1102.1320,63.4659,0.197460
1104.0609,64.5626,0.190019
1105.9898,65.5310,0.183553
1107.9188,66.7707,0.175414
1109.8477,67.6309,0.169855
1111.7766,68.7251,0.162884
1113.7056,69.2499,0.159581
1115.6345,70.3209,0.152916
1117.5634,70.6577,0.150841
1119.4924,71.7468,0.144198
1121.4213,72.4408,0.140016
1123.3502,73.0724,0.136247
1125.2792,73.6426,0.132871
1127.2081,74.1419,0.129936
1129.1371,74.8041,0.126074
1131.0660,75.2671,0.123395
1132.9949,75.4972,0.122069
1134.9239,76.2528,0.117744
1136.8528,76.4836,0.116432
1138.7817,76.4564,0.116586
1140.7107,77.1927,0.112424
1142.6396,77.2375,0.112172
1144.5685,77.8636,0.108666
1146.4975,77.7322,0.109399
1148.4264,77.6923,0.109622
1150.3553,78.3521,0.105949
1152.2843,78.1029,0.107333
1154.2132,78.1193,0.107241
1156.1421,78.6782,0.104146
1158.0711,78.6755,0.104161
1160.0000,78.9180,0.102824
1161.9289,79.3712,0.100337
1163.8579,79.5816,0.099187
1165.7868,80.0903,0.096420
1167.7157,80.3876,0.094811
1169.6447,81.2354,0.090255
1171.5736,81.3781,0.089493
1173.5025,81.7600,0.087459
1175.4315,82.4081,0.084030
1177.3604,83.0580,0.080619
1179.2893,83.8339,0.076580
1181.2183,83.8836,0.076323
1183.1472,84.3987,0.073664
1185.0761,85.1532,0.069799
1187.0051,85.5019,0.068024
1188.9340,85.9688,0.065659
1190.8629,86.4998,0.062985
1192.7919,87.1107,0.059929
1194.7208,87.3519,0.058728
1196.6497,87.3424,0.058775
1198.5787,88.0561,0.055240
1200.5076,88.5802,0.052664
1202.4365,88.4982,0.053065
1204.3655,88.6484,0.052329
1206.2944,89.0430,0.050400
1208.2233,89.1570,0.049845
1210.1523,89.4391,0.048473
1212.0812,89.3838,0.048741
1214.0101,89.6568,0.047417
1215.9391,89.4111,0.048608
1217.8680,89.2983,0.049157
1219.7969,89.4596,0.048373
1221.7259,89.5427,0.047970
1223.6548,89.8115,0.046668
1225.5838,89.2766,0.049262
1227.5127,89.3782,0.048768
1229.4416,88.7765,0.051702
1231.3706,89.3424,0.048942
1233.2995,88.8872,0.051161
1235.2284,88.5833,0.052648
1237.1574,88.3279,0.053902
1239.0863,88.3730,0.053680
1241.0152,88.0997,0.055025
1242.9442,87.9251,0.055887
1244.8731,88.0153,0.055442
1246.8020,87.8581,0.056218
1248.7310,87.6919,0.057041
1250.6599,87.2947,0.059012
1252.5888,87.4648,0.058167
1254.5178,87.3057,0.058957
1256.4467,87.0604,0.060179
1258.3756,87.3043,0.058964
1260.3046,86.7516,0.061722
1262.2335,86.7991,0.061485
1264.1624,87.1885,0.059541
1266.0914,87.2997,0.058987
1268.0203,87.5883,0.057554
1269.9492,87.5886,0.057552
1271.8782,87.3944,0.058516
1273.8071,87.5538,0.057725
1275.7360,87.6478,0.057259
1277.6650,88.5508,0.052808
1279.5939,88.6281,0.052428
1281.5228,88.2821,0.054128
1283.4518,88.7991,0.051591
1285.3807,89.0087,0.050568
1287.3096,89.3701,0.048808
1289.2386,89.6349,0.047523
1291.1675,89.4507,0.048416
1293.0964,90.3984,0.043839
1295.0254,90.1856,0.044863
1296.9543,90.1511,0.045029
1298.8832,90.4917,0.043391
1300.8122,90.8372,0.041736
1302.7411,90.9779,0.041064
1304.6700,91.3133,0.039466
1306.5990,91.4128,0.038993
1308.5279,91.6610,0.037815
1310.4568,91.8195,0.037065
1312.3858,91.6205,0.038007
1314.3147,91.8547,0.036899
1316.2436,91.8774,0.036791
1318.1726,91.7569,0.037361
1320.1015,92.6107,0.033339
1322.0305,92.1141,0.035674
1323.9594,92.4064,0.034298
1325.8883,92.7568,0.032654
1327.8173,92.2086,0.035229
1329.7462,92.7981,0.032461
1331.6751,92.6942,0.032948
1333.6041,92.6537,0.033137
1335.5330,92.6397,0.033203
1337.4619,92.9092,0.031941
1339.3909,92.5118,0.033803
1341.3198,92.7167,0.032842
1343.2487,92.8091,0.032409
1345.1777,92.4704,0.033997
1347.1066,92.8654,0.032146
1349.0355,92.1985,0.035276
1350.9645,92.2403,0.035079
1352.8934,91.8227,0.037050
1354.8223,91.8269,0.037030
1356.7513,91.7924,0.037193
1358.6802,91.3850,0.039125
1360.6091,91.3179,0.039444
1362.5381,91.2635,0.039703
1364.4670,90.3351,0.044143
1366.3959,90.5279,0.043218
1368.3249,89.9603,0.045949
1370.2538,89.6291,0.047551
1372.1827,88.9786,0.050714
1374.1117,88.2235,0.054416
1376.0406,87.4532,0.058224
1377.9695,87.2058,0.059455
1379.8985,86.7591,0.061685
1381.8274,85.8116,0.066454
1383.7563,85.8510,0.066255
1385.6853,85.8122,0.066451
1387.6142,86.0625,0.065186
1389.5431,86.3811,0.063581
1391.4721,86.9269,0.060846
1393.4010,87.2056,0.059456
1395.3299,87.6606,0.057196
1397.2589,87.5872,0.057559
1399.1878,87.8646,0.056186
1401.1167,88.1002,0.055023
1403.0457,88.0822,0.055112
1404.9746,87.7509,0.056748
1406.9035,88.2069,0.054497
1408.8325,88.1575,0.054741
1410.7614,88.0012,0.055511
1412.6903,87.7716,0.056646
1414.6193,87.6653,0.057172
1416.5482,87.6688,0.057155
1418.4772,87.7220,0.056891
1420.4061,87.7779,0.056615
1422.3350,87.4447,0.058267
1424.2640,87.7578,0.056714
1426.1929,87.2430,0.059270
1428.1218,87.4718,0.058132
1430.0508,87.0263,0.060349
1431.9797,87.0136,0.060413
1433.9086,86.6320,0.062322
1435.8376,86.9454,0.060753
1437.7665,86.1331,0.064830
1439.6954,86.2707,0.064137
1441.6244,85.6461,0.067293
1443.5533,85.8313,0.066354
1445.4822,85.3413,0.068841
1447.4112,85.2975,0.069064
1449.3401,84.8312,0.071444
1451.2690,85.0335,0.070410
1453.1980,84.8107,0.071549
1455.1269,84.6348,0.072451
1457.0558,85.2074,0.069523
1458.9848,85.4639,0.068217
1460.9137,85.6212,0.067419
1462.8426,85.9542,0.065733
1464.7716,85.9323,0.065844
1466.7005,86.3289,0.063844
1468.6294,86.9682,0.060640
1470.5584,87.2850,0.059060
1472.4873,88.1023,0.055013
1474.4162,88.6578,0.052283
1476.3452,88.9691,0.050761
1478.2741,89.3886,0.048718
1480.2030,90.0370,0.045579
1482.1320,90.3723,0.043965
1484.0609,90.7226,0.042284
1485.9898,90.7919,0.041953
1487.9188,90.7321,0.042239
1489.8477,90.7916,0.041954
1491.7766,90.6566,0.042601
1493.7056,91.1534,0.040227
1495.6345,90.9925,0.040994
1497.5634,90.7734,0.042041
1499.4924,90.2523,0.044542
1501.4213,90.0727,0.045407
1503.3502,89.8360,0.046550
1505.2792,89.5328,0.048018
1507.2081,90.0674,0.045433
1509.1371,90.0010,0.045753
1511.0660,89.8123,0.046664
1512.9949,89.9187,0.046150
1514.9239,90.3360,0.044139
1516.8528,90.8202,0.041818
1518.7817,90.8033,0.041898
1520.7107,90.9874,0.041019
1522.6396,91.3815,0.039141
1524.5685,90.9635,0.041133
1526.4975,91.7530,0.037380
1528.4264,91.6271,0.037976
1530.3553,91.4786,0.038680
1532.2843,91.4976,0.038590
1534.2132,91.2017,0.039997
1536.1421,90.8825,0.041520
1538.0711,91.1785,0.040108
1540.0000,90.8223,0.041807
1541.9289,90.4934,0.043383
1543.8579,90.4960,0.043370
1545.7868,90.5510,0.043107
1547.7157,90.3143,0.044243
1549.6447,89.5373,0.047996
1551.5736,89.6448,0.047475
1553.5025,89.4544,0.048398
1555.4315,89.6489,0.047455
1557.3604,89.7401,0.047014
1559.2893,89.6412,0.047492
1561.2183,89.5577,0.047897
1563.1472,89.4085,0.048621
1565.0761,89.6107,0.047640
1567.0051,89.8322,0.046568
1568.9340,89.9797,0.045855
1570.8629,89.9268,0.046111
1572.7919,90.1108,0.045223
1574.7208,90.5296,0.043209
1576.6497,90.7124,0.042333
1578.5787,91.2955,0.039551
1580.5076,91.4546,0.038795
1582.4365,91.7249,0.037513
1584.3655,91.3280,0.039396
1586.2944,92.0587,0.035935
1588.2233,92.2173,0.035187
1590.1523,92.2603,0.034985
1592.0812,92.2770,0.034907
1594.0101,92.1259,0.035618
1595.9391,92.2094,0.035225
1597.8680,92.0964,0.035757
1599.7969,91.9193,0.036593
1601.7259,91.9710,0.036349
1603.6548,90.8906,0.041481
1605.5838,91.9080,0.036647
1607.5127,91.4425,0.038852
1609.4416,90.8147,0.041844
1611.3706,90.8482,0.041684
1613.2995,90.5930,0.042906
1615.2284,90.3730,0.043961
1617.1574,90.0200,0.045661
1619.0863,89.5662,0.047856
1621.0152,89.1672,0.049795
1622.9442,88.6627,0.052259
1624.8731,88.4684,0.053212
1626.8020,88.0295,0.055372
1628.7310,87.5384,0.057801
1630.6599,87.2103,0.059432
1632.5888,86.6498,0.062232
1634.5178,86.5592,0.062687
1636.4467,86.1487,0.064751
1638.3756,85.9820,0.065592
1640.3046,85.5921,0.067566
1642.2335,85.2032,0.069544
1644.1624,85.0731,0.070208
1646.0914,85.1118,0.070010
1648.0203,84.5959,0.072651
1649.9492,84.8605,0.071294
1651.8782,84.9919,0.070622
1653.8071,84.9781,0.070693
1655.7360,84.7920,0.071645
1657.6650,85.1591,0.069769
1659.5939,85.5464,0.067798
1661.5228,85.6946,0.067046
1663.4518,85.8775,0.066121
1665.3807,86.1865,0.064561
1667.3096,86.7177,0.061892
1669.2386,87.0583,0.060190
1671.1675,87.2667,0.059152
1673.0964,87.3913,0.058532
1675.0254,87.9237,0.055894
1676.9543,88.2304,0.054382
1678.8832,88.5796,0.052666
1680.8122,88.8552,0.051317
1682.7411,88.6177,0.052480
1684.6700,88.6725,0.052211
1686.5990,89.2976,0.049160
1688.5279,89.1562,0.049849
1690.4568,89.0042,0.050589
1692.3858,88.9514,0.050847
1694.3147,88.4749,0.053180
1696.2436,88.3766,0.053663
1698.1726,88.1738,0.054661
1700.1015,87.8517,0.056250
1702.0304,87.5217,0.057884
1703.9594,87.3366,0.058804
1705.8883,87.0120,0.060421
1707.8173,86.3887,0.063543
1709.7462,86.7164,0.061899
1711.6751,86.4620,0.063175
1713.6041,85.9683,0.065662
1715.5330,86.3130,0.063924
1717.4619,86.1375,0.064808
1719.3909,86.6845,0.062059
1721.3198,87.2473,0.059248
1723.2487,87.0682,0.060140
1725.1777,87.7089,0.056956
1727.1066,88.2380,0.054344
1729.0355,88.6879,0.052135
1730.9645,89.0810,0.050215
1732.8934,90.0717,0.045412
1734.8223,90.3550,0.044048
1736.7513,91.0212,0.040857
1738.6802,91.1864,0.040070
1740.6091,92.0785,0.035842
1742.5381,92.3429,0.034597
1744.4670,92.7678,0.032603
1746.3959,92.8274,0.032324
1748.3249,93.2156,0.030511
1750.2538,93.7318,0.028113
1752.1827,93.7645,0.027961
1754.1117,94.0588,0.026601
1756.0406,94.2318,0.025803
1757.9695,94.3104,0.025441
1759.8985,94.6168,0.024032
1761.8274,94.5888,0.024160
1763.7563,94.8172,0.023113
1765.6853,94.8626,0.022905
1767.6142,94.9162,0.022660
1769.5431,95.0153,0.022206
1771.4721,94.9942,0.022303
1773.4010,94.7945,0.023217
1775.3299,94.7412,0.023461
1777.2589,95.1595,0.021548
1779.1878,94.9864,0.022339
1781.1167,94.6232,0.024002
1783.0457,94.3972,0.025041
1784.9746,94.4161,0.024954
1786.9035,94.1220,0.026309
1788.8325,94.4948,0.024592
1790.7614,94.5367,0.024400
1792.6903,94.5576,0.024303
1794.6193,94.8015,0.023185
1796.5482,94.6673,0.023800
1798.4771,94.8192,0.023104
1800.4061,94.9151,0.022665
1802.3350,95.4477,0.020235
1804.2640,95.4472,0.020237
1806.1929,95.3370,0.020738
1808.1218,95.7154,0.019018
1810.0508,95.3754,0.020564
1811.9797,95.8427,0.018441
1813.9086,95.6638,0.019252
1815.8376,95.6697,0.019225
1817.7665,95.2619,0.021081
1819.6954,95.8547,0.018386
1821.6244,95.7660,0.018789
1823.5533,95.6202,0.019450
1825.4822,96.2591,0.016558
1827.4112,96.0655,0.017433
1829.3401,95.7373,0.018919
1831.2690,95.9477,0.017966
1833.1980,96.2378,0.016654
1835.1269,95.9838,0.017802
1837.0558,96.1444,0.017076
1838.9848,96.1134,0.017216
1840.9137,96.0817,0.017359
1842.8426,96.0229,0.017625
1844.7716,95.7970,0.018648
1846.7005,95.8559,0.018381
1848.6294,96.3126,0.016317
1850.5584,96.1049,0.017255
1852.4873,96.3076,0.016339
1854.4162,96.3341,0.016220
1856.3452,96.0822,0.017357
1858.2741,96.2068,0.016794
1860.2030,96.2155,0.016755
1862.1320,96.0868,0.017336
1864.0609,96.5730,0.015144
1865.9898,95.9688,0.017870
1867.9188,96.2380,0.016654
1869.8477,95.9510,0.017950
1871.7766,96.5241,0.015364
1873.7056,96.5999,0.015024
1875.6345,96.2310,0.016685
1877.5634,96.2606,0.016551
1879.4924,96.1411,0.017091
1881.4213,96.0784,0.017374
1883.3502,96.2545,0.016579
1885.2792,96.1595,0.017008
1887.2081,96.4657,0.015627
1889.1370,96.2842,0.016445
1891.0660,96.3818,0.016005
1892.9949,96.4149,0.015856
1894.9238,96.1286,0.017147
1896.8528,96.6839,0.014646
1898.7817,96.4808,0.015559
1900.7107,96.4836,0.015546
1902.6396,96.4564,0.015669
1904.5685,96.6393,0.014846
1906.4975,96.4820,0.015554
1908.4264,96.5288,0.015343
1910.3553,96.2865,0.016435
1912.2843,96.4681,0.015616
1914.2132,96.4062,0.015895
1916.1421,96.5268,0.015352
1918.0711,96.5694,0.015161
1920.0000,96.3742,0.016039
1921.9289,96.4024,0.015912
1923.8579,96.1694,0.016963
1925.7868,96.4833,0.015548
1927.7157,96.6847,0.014642
1929.6447,96.5307,0.015335
1931.5736,96.3044,0.016354
1933.5025,96.9237,0.013570
1935.4315,96.5825,0.015102
1937.3604,96.2511,0.016594
1939.2893,96.5817,0.015105
1941.2183,96.8953,0.013697
1943.1472,96.6129,0.014965
1945.0761,96.5876,0.015079
1947.0051,96.8020,0.014116
1948.9340,96.5083,0.015435
1950.8629,96.8255,0.014010
1952.7919,96.5259,0.015356
1954.7208,96.6909,0.014614
1956.6497,96.7034,0.014558
1958.5787,96.7037,0.014557
1960.5076,96.7808,0.014211
1962.4365,96.7909,0.014166
1964.3655,96.6234,0.014917
1966.2944,96.8780,0.013775
1968.2233,96.9022,0.013666
1970.1523,96.0367,0.017563
1972.0812,96.8254,0.014011
1974.0101,96.6007,0.015020
1975.9391,96.5109,0.015423
1977.8680,96.6712,0.014703
1979.7969,96.5986,0.015029
1981.7259,96.2648,0.016532
1983.6548,96.8284,0.013997
1985.5837,96.5098,0.015429
1987.5127,96.9596,0.013409
1989.4416,96.5695,0.015160
1991.3705,96.5960,0.015041
1993.2995,96.5591,0.015207
1995.2284,96.6578,0.014763
1997.1574,96.6303,0.014887
1999.0863,96.8389,0.013950
2001.0152,96.8530,0.013887
2002.9442,96.7763,0.014231
2004.8731,96.9602,0.013407
2006.8020,96.7838,0.014197
2008.7310,96.5707,0.015155
2010.6599,96.9450,0.013475
2012.5888,96.7270,0.014452
2014.5178,96.8391,0.013949
2016.4467,96.6807,0.014660
2018.3756,96.9020,0.013667
2020.3046,96.3958,0.015942
2022.2335,96.1776,0.016926
2024.1624,96.8741,0.013792
2026.0914,96.5184,0.015390
2028.0203,96.5771,0.015126
2029.9492,97.0803,0.012869
2031.8782,96.8226,0.014023
2033.8071,96.5022,0.015463
2035.7360,97.0623,0.012949
2037.6650,96.4821,0.015553
2039.5939,96.7468,0.014363
2041.5228,96.2365,0.016660
2043.4518,96.4226,0.015821
2045.3807,96.9553,0.013429
2047.3096,96.7705,0.014257
2049.2386,96.7328,0.014426
2051.1675,96.8064,0.014096
2053.0964,96.3251,0.016261
2055.0254,96.5046,0.015452
2056.9543,96.5540,0.015230
2058.8832,96.9896,0.013275
2060.8122,97.1132,0.012722
2062.7411,96.8496,0.013902
2064.6700,96.7778,0.014224
2066.5990,96.7448,0.014372
2068.5279,97.0053,0.013204
2070.4568,97.0600,0.012960
2072.3858,96.5053,0.015449
2074.3147,96.8381,0.013954
2076.2436,96.7911,0.014164
2078.1726,96.7943,0.014150
2080.1015,96.7051,0.014551
2082.0304,96.9538,0.013435
2083.9594,97.1789,0.012428
2085.8883,96.8916,0.013714
2087.8173,96.9724,0.013352
2089.7462,97.0877,0.012836
2091.6751,96.7717,0.014252
2093.6041,96.8471,0.013914
2095.5330,96.3123,0.016318
2097.4619,96.8758,0.013785
2099.3909,96.6195,0.014935
2101.3198,96.9670,0.013376
2103.2487,96.7502,0.014348
2105.1777,96.3906,0.015965
2107.1066,96.7487,0.014355
2109.0355,96.4146,0.015857
2110.9645,96.7867,0.014184
2112.8934,96.3376,0.016204
2114.8223,96.5106,0.015425
2116.7513,96.6307,0.014885
