wavenumber_cm-1,transmittance_percent,absorbance
862.9442,88.8357,0.051413
864.8731,88.6141,0.052497
866.8020,88.2704,0.054185
868.7310,87.9711,0.055660
870.6599,87.9396,0.055816
872.5888,87.5161,0.057912
874.5178,87.3836,0.058570
876.4467,87.7742,0.056633
878.3756,87.7335,0.056835
880.3046,87.6913,0.057044
882.2335,87.5525,0.057732
884.1624,87.4444,0.058268
886.0914,87.4938,0.058023
888.0203,86.9764,0.060599
889.9492,87.2404,0.059283
891.8782,87.1223,0.059871
893.8071,86.5155,0.062906
895.7360,86.2358,0.064313
897.6650,85.8607,0.066206
899.5939,85.6527,0.067259
901.5228,85.2360,0.069377
903.4518,84.0626,0.075397
905.3807,83.7296,0.077121
907.3096,83.1064,0.080365
909.2386,82.7339,0.082317
911.1675,82.1405,0.085443
913.0964,82.3463,0.084356
915.0254,81.8283,0.087096
916.9543,81.6947,0.087806
918.8832,81.5512,0.088570
920.8122,81.7187,0.087678
922.7411,81.6282,0.088160
924.6700,81.9907,0.086236
926.5990,82.1265,0.085516
928.5279,82.4387,0.083869
930.4569,82.4862,0.083619
932.3858,82.9852,0.080999
934.3147,82.8739,0.081582
936.2437,83.2530,0.079600
938.1726,83.2835,0.079441
940.1015,83.3965,0.078852
942.0305,83.2397,0.079670
943.9594,82.9824,0.081014
945.8883,82.7355,0.082308
947.8173,82.5465,0.083301
949.7462,82.1203,0.085550
951.6751,81.6181,0.088213
953.6041,81.1021,0.090968
955.5330,80.0865,0.096441
957.4619,79.4056,0.100149
959.3909,78.2986,0.106246
961.3198,77.4911,0.110748
963.2487,76.4645,0.116540
965.1777,74.9938,0.124975
967.1066,73.9845,0.130859
969.0355,72.4212,0.140134
970.9645,70.9976,0.148757
972.8934,69.6724,0.156939
974.8223,68.2503,0.165896
976.7513,66.3514,0.178150
978.6802,64.7558,0.188721
980.6091,62.9586,0.200945
982.5381,61.3205,0.212394
984.4670,59.6544,0.224357
986.3959,57.7340,0.238569
988.3249,56.2316,0.250020
990.2538,54.2420,0.265664
992.1827,52.6198,0.278851
994.1117,50.8271,0.293905
996.0406,49.2483,0.307609
997.9695,47.7022,0.321461
999.8985,46.2938,0.334478
1001.8274,44.8946,0.347806
1003.7563,43.5214,0.361297
1005.6853,42.1165,0.375548
1007.6142,40.9886,0.387337
1009.5431,40.0699,0.397182
1011.4721,39.1651,0.407101
1013.4010,38.3350,0.416404
1015.3299,37.5363,0.425548
1017.2589,36.9606,0.432261
1019.1878,36.3768,0.439175
1021.1167,35.8342,0.445702
1023.0457,35.4649,0.450201
1024.9746,35.2041,0.453406
1026.9035,34.8090,0.458309
1028.8325,34.7782,0.458692
1030.7614,34.6163,0.460719
1032.6904,34.5845,0.461119
1034.6193,34.7351,0.459231
1036.5482,34.7738,0.458748
1038.4772,35.0445,0.455380
1040.4061,35.1739,0.453780
1042.3350,35.5340,0.449356
1044.2640,35.8420,0.445608
1046.1929,36.2238,0.441006
1048.1218,36.4247,0.438604
1050.0508,36.9449,0.432446
1051.9797,37.5325,0.425593
1053.9086,37.9471,0.420821
1055.8376,38.4654,0.414929
1057.7665,38.9811,0.409146
1059.6954,39.6872,0.401349
1061.6244,40.0778,0.397096
1063.5533,40.6597,0.390836
1065.4822,41.4675,0.382292
1067.4112,41.7867,0.378962
1069.3401,42.6201,0.370385
1071.2690,43.4197,0.362313
1073.1980,43.9538,0.357003
1075.1269,44.9615,0.347159
1077.0558,45.7390,0.339713
1078.9848,46.6335,0.331302
1080.9137,47.5972,0.322418
1082.8426,48.6256,0.313135
1084.7716,49.6604,0.303989
1086.7005,50.8165,0.293995
1088.6294,51.6694,0.286767
1090.5584,53.0357,0.275432
1092.4873,54.2588,0.265530
1094.4162,55.5663,0.255189
1096.3452,56.5549,0.247530
1098.2741,57.9532,0.236923
1100.2030,59.1539,0.228017
1102.1320,60.1392,0.220843
1104.0609,61.6402,0.210136
1105.9898,62.6466,0.203102
1107.9188,64.1343,0.192910
1109.8477,64.9815,0.187210
1111.7766,66.3561,0.178119
1113.7056,67.2440,0.172347
1115.6345,68.0931,0.166897
1117.5634,69.3779,0.158779
1119.4924,70.0490,0.154598
1121.4213,71.0062,0.148704
1123.3502,72.0522,0.142353
1125.2792,72.8939,0.137309
1127.2081,73.2236,0.135349
1129.1371,74.0951,0.130210
1131.0660,74.8929,0.125560
1132.9949,75.3362,0.122996
1134.9239,76.1051,0.118586
1136.8528,76.5123,0.116269
1138.7817,76.6802,0.115317
1140.7107,77.1957,0.112407
1142.6396,77.4255,0.111116
1144.5685,77.4439,0.111013
1146.4975,77.6376,0.109928
1148.4264,77.8015,0.109012
1150.3553,77.8983,0.108472
1152.2843,78.2737,0.106384
1154.2132,78.5043,0.105107
1156.1421,78.7769,0.103601
1158.0711,78.6249,0.104440
1160.0000,78.9699,0.102539
1161.9289,79.5530,0.099343
1163.8579,79.5392,0.099419
1165.7868,79.7749,0.098134
1167.7157,80.4828,0.094297
1169.6447,80.8556,0.092290
1171.5736,81.3087,0.089863
1173.5025,81.8214,0.087133
1175.4315,82.3908,0.084121
1177.3604,83.0551,0.080633
1179.2893,83.2194,0.079775
1181.2183,83.5805,0.077895
1183.1472,84.3824,0.073748
1185.0761,84.8264,0.071469
1187.0051,85.3607,0.068742
1188.9340,85.9546,0.065731
1190.8629,86.0756,0.065120
1192.7919,86.7127,0.061917
1194.7208,87.1576,0.059695
1196.6497,87.2380,0.059294
1198.5787,87.7173,0.056915
1200.5076,87.9372,0.055827
1202.4365,87.7450,0.056778
1204.3655,88.5727,0.052700
1206.2944,88.3764,0.053664
1208.2233,88.4219,0.053440
1210.1523,88.6147,0.052494
1212.0812,88.3282,0.053900
1214.0101,88.6341,0.052399
1215.9391,88.7116,0.052020
1217.8680,88.6237,0.052450
1219.7969,88.4576,0.053265
1221.7259,88.6652,0.052247
1223.6548,88.7167,0.051995
1225.5838,88.4225,0.053437
1227.5127,88.2688,0.054193
1229.4416,88.2861,0.054108
1231.3706,87.8300,0.056357
1233.2995,87.6966,0.057017
1235.2284,87.5081,0.057952
1237.1574,87.4474,0.058253
1239.0863,87.2180,0.059394
1241.0152,86.9571,0.060695
1242.9442,86.7020,0.061971
1244.8731,86.6624,0.062169
1246.8020,86.3444,0.063766
1248.7310,86.2179,0.064403
1250.6599,86.0905,0.065045
1252.5888,85.8018,0.066504
1254.5178,85.5391,0.067835
1256.4467,85.9845,0.065580
1258.3756,85.6555,0.067245
1260.3046,85.6527,0.067259
1262.2335,85.0294,0.070431
1264.1624,85.3887,0.068599
1266.0914,85.0821,0.070162
1268.0203,85.7899,0.066564
1269.9492,85.8631,0.066193
1271.8782,85.5098,0.067984
1273.8071,85.9991,0.065506
1275.7360,86.1094,0.064950
1277.6650,86.3702,0.063636
1279.5939,86.3724,0.063625
1281.5228,86.5033,0.062967
1283.4518,87.1441,0.059762
1285.3807,87.1221,0.059871
1287.3096,87.6123,0.057435
1289.2386,88.1323,0.054865
1291.1675,88.0821,0.055112
1293.0964,88.2155,0.054455
1295.0254,88.5330,0.052895
1296.9543,89.0094,0.050564
1298.8832,89.2110,0.049581
1300.8122,89.1234,0.050008
1302.7411,89.8093,0.046679
1304.6700,89.9199,0.046144
1306.5990,89.7902,0.046771
1308.5279,90.2458,0.044573
1310.4568,90.9831,0.041039
1312.3858,90.9421,0.041235
1314.3147,90.9236,0.041324
1316.2436,91.2639,0.039701
1318.1726,91.2637,0.039702
1320.1015,91.2660,0.039691
1322.0305,91.6059,0.038077
1323.9594,91.6825,0.037714
1325.8883,92.0927,0.035775
1327.8173,91.7654,0.037321
1329.7462,92.1835,0.035347
1331.6751,91.8670,0.036840
1333.6041,92.1645,0.035436
1335.5330,92.3415,0.034603
1337.4619,92.1184,0.035654
1339.3909,92.0002,0.036211
1341.3198,92.1869,0.035331
1343.2487,92.4643,0.034026
1345.1777,92.0359,0.036043
1347.1066,92.0553,0.035951
1349.0355,92.5192,0.033768
1350.9645,91.9087,0.036643
1352.8934,91.7200,0.037536
1354.8223,92.3560,0.034535
1356.7513,91.7546,0.037372
1358.6802,92.1863,0.035333
1360.6091,91.5253,0.038459
1362.5381,91.5414,0.038382
1364.4670,91.6747,0.037750
1366.3959,91.4644,0.038748
1368.3249,91.6214,0.038003
1370.2538,91.1474,0.040256
1372.1827,90.4799,0.043448
1374.1117,90.4605,0.043541
1376.0406,90.2500,0.044553
1377.9695,90.1969,0.044809
1379.8985,89.7769,0.046835
1381.8274,89.9581,0.045960
1383.7563,89.5469,0.047949
1385.6853,89.5388,0.047989
1387.6142,89.4203,0.048564
1389.5431,89.8829,0.046323
1391.4721,90.0111,0.045704
1393.4010,89.8878,0.046299
1395.3299,90.2519,0.044544
1397.2589,90.2749,0.044433
1399.1878,90.1260,0.045150
1401.1167,89.9773,0.045867
1403.0457,90.0575,0.045480
1404.9746,90.3362,0.044138
1406.9035,90.2813,0.044402
1408.8325,89.6715,0.047346
1410.7614,90.1693,0.044941
1412.6903,90.3143,0.044244
1414.6193,90.1640,0.044967
1416.5482,89.8363,0.046548
1418.4772,89.8219,0.046618
1420.4061,90.0481,0.045525
1422.3350,89.9493,0.046002
1424.2640,89.5254,0.048054
1426.1929,89.4121,0.048603
1428.1218,89.2548,0.049368
1430.0508,88.9694,0.050759
1431.9797,88.9528,0.050841
1433.9086,88.6481,0.052330
1435.8376,88.5911,0.052610
1437.7665,88.0686,0.055179
1439.6954,88.0843,0.055102
1441.6244,88.0443,0.055299
1443.5533,87.4031,0.058473
1445.4822,87.1329,0.059818
1447.4112,86.3731,0.063621
1449.3401,86.2829,0.064075
1451.2690,86.4852,0.063058
1453.1980,86.0347,0.065326
1455.1269,85.6800,0.067121
1457.0558,85.8752,0.066132
1458.9848,86.0065,0.065469
1460.9137,86.2180,0.064402
1462.8426,86.1889,0.064549
1464.7716,86.4749,0.063110
1466.7005,86.9621,0.060670
1468.6294,87.5868,0.057562
1470.5584,87.9595,0.055717
1472.4873,88.7327,0.051916
1474.4162,88.7886,0.051643
1476.3452,89.0919,0.050162
1478.2741,89.4775,0.048286
1480.2030,90.1786,0.044897
1482.1320,89.9305,0.046093
1484.0609,89.9694,0.045905
1485.9898,90.4963,0.043369
1487.9188,90.7533,0.042137
1489.8477,90.8691,0.041584
1491.7766,90.7348,0.042226
1493.7056,90.5350,0.043184
1495.6345,89.8896,0.046290
1497.5634,89.5473,0.047947
1499.4924,89.3374,0.048967
1501.4213,88.5525,0.052799
1503.3502,88.6669,0.052238
1505.2792,88.1979,0.054542
1507.2081,88.0467,0.055287
1509.1371,87.8072,0.056470
1511.0660,88.1352,0.054850
1512.9949,88.1883,0.054589
1514.9239,88.3167,0.053957
1516.8528,88.6650,0.052248
1518.7817,89.1478,0.049889
1520.7107,89.7165,0.047128
1522.6396,89.7010,0.047203
1524.5685,90.0514,0.045510
1526.4975,90.0964,0.045293
1528.4264,90.4330,0.043673
1530.3553,90.6969,0.042408
1532.2843,90.0716,0.045412
1534.2132,90.0735,0.045403
1536.1421,89.6195,0.047597
1538.0711,89.8693,0.046389
1540.0000,89.1807,0.049729
1541.9289,89.0770,0.050234
1543.8579,88.4619,0.053244
1545.7868,88.1350,0.054852
1547.7157,88.0483,0.055279
1549.6447,87.8493,0.056262
1551.5736,87.3590,0.058693
1553.5025,86.7612,0.061675
1555.4315,86.8186,0.061387
1557.3604,86.4700,0.063135
1559.2893,86.4958,0.063005
1561.2183,86.1030,0.064981
1563.1472,86.2552,0.064215
1565.0761,86.1558,0.064715
1567.0051,86.5326,0.062820
1568.9340,86.6305,0.062329
1570.8629,86.9173,0.060894
1572.7919,87.2263,0.059353
1574.7208,87.6169,0.057412
1576.6497,87.8271,0.056372
1578.5787,88.8572,0.051307
1580.5076,88.7565,0.051800
1582.4365,88.8326,0.051427
1584.3655,89.2090,0.049591
1586.2944,89.3287,0.049009
1588.2233,89.5635,0.047869
1590.1523,90.0900,0.045323
1592.0812,89.9641,0.045931
1594.0101,89.7695,0.046871
1595.9391,89.7891,0.046777
1597.8680,89.6694,0.047356
1599.7969,89.6888,0.047262
1601.7259,89.2515,0.049384
1603.6548,89.5754,0.047811
1605.5838,89.1379,0.049938
1607.5127,88.7719,0.051724
1609.4416,88.3244,0.053919
1611.3706,87.9739,0.055646
1613.2995,87.2902,0.059035
1615.2284,86.7552,0.061705
1617.1574,86.2985,0.063997
1619.0863,85.7269,0.066883
1621.0152,85.1128,0.070005
1622.9442,84.5038,0.073124
1624.8731,83.5892,0.077850
1626.8020,83.0987,0.080406
1628.7310,82.6836,0.082580
1630.6599,82.0588,0.085875
1632.5888,81.6571,0.088006
1634.5178,81.2133,0.090373
1636.4467,80.4106,0.094687
1638.3756,80.1044,0.096344
1640.3046,79.6152,0.099004
1642.2335,79.1349,0.101632
1644.1624,79.1079,0.101780
1646.0914,78.6704,0.104188
1648.0203,78.9897,0.102430
1649.9492,78.8092,0.103423
1651.8782,78.7825,0.103570
1653.8071,78.8208,0.103359
1655.7360,79.2938,0.100761
1657.6650,79.4506,0.099903
1659.5939,79.7868,0.098069
1661.5228,80.2787,0.095400
1663.4518,80.3347,0.095097
1665.3807,80.8631,0.092249
1667.3096,81.2889,0.089969
1669.2386,82.0527,0.085907
1671.1675,82.5724,0.083165
1673.0964,83.0628,0.080594
1675.0254,83.8440,0.076528
1676.9543,84.2777,0.074287
1678.8832,84.0772,0.075322
1680.8122,84.6810,0.072214
1682.7411,85.2402,0.069356
1684.6700,85.1078,0.070031
1686.5990,85.5566,0.067746
1688.5279,85.6158,0.067446
1690.4568,85.6749,0.067146
1692.3858,85.7653,0.066688
1694.3147,85.2191,0.069463
1696.2436,85.3771,0.068659
1698.1726,85.2170,0.069474
1700.1015,84.5650,0.072809
1702.0304,84.4411,0.073446
1703.9594,83.8764,0.076360
1705.8883,83.6010,0.077789
1707.8173,83.7140,0.077202
1709.7462,82.7857,0.082045
1711.6751,82.6258,0.082884
1713.6041,82.5149,0.083468
1715.5330,82.4990,0.083551
1717.4619,82.5808,0.083121
1719.3909,82.6685,0.082660
1721.3198,82.8951,0.081471
1723.2487,83.4222,0.078718
1725.1777,83.8268,0.076617
1727.1066,84.4402,0.073451
1729.0355,85.2721,0.069193
1730.9645,85.7030,0.067004
1732.8934,86.2815,0.064082
1734.8223,87.3499,0.058737
1736.7513,87.7888,0.056561
1738.6802,88.3816,0.053638
1740.6091,89.1702,0.049780
1742.5381,89.8224,0.046615
1744.4670,90.6702,0.042536
1746.3959,91.0028,0.040945
1748.3249,91.3854,0.039123
1750.2538,91.7156,0.037557
1752.1827,92.0402,0.036022
1754.1117,92.6111,0.033337
1756.0406,92.7404,0.032731
1757.9695,93.0590,0.031242
1759.8985,93.5327,0.029037
1761.8274,93.5603,0.028908
1763.7563,93.8680,0.027482
1765.6853,93.8664,0.027490
1767.6142,93.9020,0.027325
1769.5431,94.0773,0.026515
1771.4721,94.0565,0.026611
1773.4010,94.2780,0.025589
1775.3299,94.5268,0.024445
1777.2589,94.1745,0.026067
1779.1878,94.5646,0.024271
1781.1167,93.9012,0.027329
1783.0457,94.3409,0.025300
1784.9746,94.3089,0.025447
1786.9035,94.1567,0.026149
1788.8325,94.5270,0.024444
1790.7614,94.3638,0.025195
1792.6903,94.5337,0.024413
1794.6193,94.6482,0.023888
1796.5482,94.5188,0.024482
1798.4771,94.3561,0.025230
1800.4061,94.4633,0.024737
1802.3350,94.6279,0.023981
1804.2640,94.4280,0.024899
1806.1929,95.0388,0.022099
1808.1218,94.8357,0.023028
1810.0508,94.8823,0.022815
1811.9797,95.1254,0.021704
1813.9086,95.2014,0.021357
1815.8376,94.8757,0.022845
1817.7665,95.2042,0.021344
1819.6954,95.0791,0.021915
1821.6244,95.1607,0.021542
1823.5533,94.9373,0.022563
1825.4822,94.7998,0.023192
1827.4112,94.9936,0.022306
1829.3401,95.4786,0.020094
1831.2690,95.6040,0.019524
1833.1980,95.7091,0.019047
1835.1269,95.8600,0.018362
1837.0558,95.1858,0.021428
1838.9848,95.6117,0.019489
1840.9137,95.5179,0.019915
1842.8426,95.3415,0.020718
1844.7716,95.5404,0.019813
1846.7005,95.3177,0.020827
1848.6294,95.3953,0.020473
1850.5584,95.5269,0.019874
1852.4873,95.8238,0.018526
1854.4162,95.4773,0.020100
1856.3452,95.3830,0.020529
1858.2741,95.1978,0.021373
1860.2030,95.3247,0.020794
1862.1320,95.5734,0.019663
1864.0609,95.4442,0.020250
1865.9898,95.6552,0.019291
1867.9188,95.3317,0.020763
1869.8477,96.0074,0.017695
1871.7766,95.8173,0.018556
1873.7056,95.8497,0.018409
1875.6345,96.0628,0.017445
1877.5634,95.6895,0.019135
1879.4924,95.4504,0.020222
1881.4213,95.8472,0.018421
1883.3502,95.5906,0.019585
1885.2792,96.1135,0.017216
1887.2081,95.5814,0.019626
1889.1370,95.8962,0.018199
1891.0660,95.6902,0.019132
1892.9949,95.5841,0.019614
1894.9238,96.0634,0.017442
1896.8528,95.8091,0.018593
1898.7817,95.9511,0.017950
1900.7107,95.8482,0.018416
1902.6396,95.9493,0.017958
1904.5685,95.8945,0.018206
1906.4975,95.5717,0.019671
1908.4264,95.9942,0.017755
1910.3553,95.9626,0.017898
1912.2843,95.8745,0.018297
1914.2132,95.6888,0.019139
1916.1421,95.7743,0.018751
1918.0711,95.9279,0.018055
1920.0000,96.0469,0.017517
1921.9289,95.6242,0.019432
1923.8579,96.1834,0.016900
1925.7868,96.2828,0.016451
1927.7157,95.7920,0.018671
1929.6447,95.6634,0.019254
1931.5736,96.5026,0.015461
1933.5025,95.5316,0.019853
1935.4315,96.0203,0.017637
1937.3604,95.8200,0.018544
1939.2893,96.2094,0.016783
1941.2183,96.0578,0.017467
1943.1472,96.2389,0.016649
1945.0761,95.9949,0.017752
1947.0051,96.1531,0.017037
1948.9340,96.0867,0.017337
1950.8629,96.1852,0.016892
1952.7919,95.9086,0.018143
1954.7208,95.9251,0.018068
1956.6497,95.8965,0.018197
1958.5787,95.8910,0.018222
1960.5076,96.2740,0.016491
1962.4365,96.3196,0.016286
1964.3655,96.0880,0.017331
1966.2944,95.6567,0.019285
1968.2233,96.0544,0.017483
1970.1523,96.0661,0.017430
1972.0812,95.8100,0.018589
1974.0101,96.0893,0.017325
1975.9391,96.0873,0.017334
1977.8680,96.1706,0.016958
1979.7969,96.3545,0.016128
1981.7259,96.2168,0.016749
1983.6548,96.0697,0.017414
1985.5837,96.0355,0.017568
1987.5127,96.2472,0.016612
1989.4416,96.2516,0.016592
1991.3705,96.4584,0.015660
1993.2995,96.1394,0.017099
1995.2284,96.3046,0.016353
1997.1574,95.9079,0.018146
1999.0863,96.3389,0.016198
2001.0152,96.0725,0.017401
2002.9442,96.1488,0.017056
2004.8731,95.7965,0.018650
2006.8020,96.1471,0.017064
2008.7310,95.6470,0.019329
2010.6599,96.0206,0.017636
2012.5888,95.7653,0.018792
2014.5178,96.1503,0.017050
2016.4467,95.8279,0.018508
2018.3756,96.2640,0.016536
2020.3046,96.1278,0.017151
2022.2335,96.3573,0.016115
2024.1624,96.2434,0.016629
2026.0914,96.0735,0.017397
2028.0203,96.5728,0.015145
2029.9492,96.2161,0.016752
2031.8782,96.1746,0.016940
2033.8071,96.3246,0.016263
2035.7360,96.1646,0.016985
2037.6650,96.4358,0.015762
2039.5939,95.9683,0.017872
2041.5228,95.9182,0.018099
2043.4518,96.4664,0.015624
2045.3807,96.1708,0.016957
2047.3096,96.3055,0.016349
2049.2386,96.0958,0.017295
2051.1675,96.2397,0.016646
2053.0964,95.9801,0.017819
2055.0254,96.3092,0.016332
2056.9543,96.0686,0.017419
2058.8832,95.8592,0.018366
2060.8122,96.4806,0.015560
2062.7411,96.1927,0.016858
2064.6700,96.2220,0.016726
2066.5990,96.2896,0.016421
2068.5279,96.3594,0.016106
2070.4568,96.1002,0.017276
2072.3858,96.1630,0.016992
2074.3147,96.2419,0.016636
2076.2436,96.0477,0.017513
2078.1726,96.1364,0.017112
2080.1015,96.6347,0.014867
2082.0304,96.1551,0.017028
2083.9594,96.0710,0.017408
2085.8883,96.2091,0.016784
2087.8173,96.0498,0.017504
2089.7462,96.5334,0.015322
2091.6751,95.9083,0.018144
2093.6041,96.6306,0.014885
2095.5330,96.7167,0.014499
2097.4619,95.7918,0.018672
2099.3909,95.9842,0.017800
2101.3198,96.2062,0.016797
2103.2487,96.0763,0.017384
2105.1777,96.4775,0.015574
2107.1066,95.7276,0.018963
2109.0355,96.0311,0.017588
2110.9645,96.3577,0.016114
2112.8934,95.8481,0.018416
2114.8223,95.6751,0.019201
2116.7513,95.8507,0.018405
