wavenumber_cm-1,transmittance_percent,absorbance
1142.6396,81.9115,0.086655
1144.5685,81.9987,0.086193
1146.4975,82.5556,0.083253
1148.4264,82.9038,0.081425
1150.3553,82.8558,0.081677
1152.2843,83.1546,0.080114
1154.2132,82.9832,0.081010
1156.1421,83.6925,0.077313
1158.0711,83.9393,0.076035
1160.0000,83.9088,0.076192
1161.9289,84.2503,0.074429
1163.8579,84.6037,0.072611
1165.7868,84.8879,0.071154
1167.7157,85.0987,0.070077
1169.6447,85.5929,0.067562
1171.5736,85.8941,0.066037
1173.5025,86.0179,0.065411
1175.4315,86.5272,0.062847
1177.3604,86.7844,0.061558
1179.2893,87.0263,0.060349
1181.2183,87.6163,0.057415
1183.1472,87.9183,0.055921
1185.0761,87.9564,0.055732
1187.0051,88.2351,0.054359
1188.9340,88.3591,0.053749
1190.8629,88.9893,0.050662
1192.7919,89.1921,0.049674
1194.7208,89.3853,0.048734
1196.6497,89.8378,0.046541
1198.5787,89.9747,0.045880
1200.5076,89.8544,0.046461
1202.4365,89.7447,0.046991
1204.3655,90.2187,0.044703
1206.2944,90.4445,0.043618
1208.2233,90.1068,0.045242
1210.1523,90.4586,0.043550
1212.0812,90.1609,0.044982
1214.0101,90.3705,0.043973
1215.9391,90.0638,0.045450
1217.8680,90.4786,0.043454
1219.7969,90.2182,0.044706
1221.7259,90.3789,0.043933
1223.6548,90.3779,0.043938
1225.5838,89.8707,0.046382
1227.5127,90.2079,0.044756
1229.4416,90.0703,0.045418
1231.3706,89.4866,0.048242
1233.2995,89.4076,0.048626
1235.2284,89.5455,0.047956
1237.1574,89.4673,0.048335
1239.0863,89.8156,0.046648
1241.0152,89.3002,0.049148
1242.9442,88.8396,0.051393
1244.8731,88.8832,0.051180
1246.8020,89.0207,0.050509
1248.7310,88.7468,0.051848
1250.6599,88.7405,0.051878
1252.5888,88.6581,0.052282
1254.5178,88.2294,0.054386
1256.4467,88.0934,0.055057
1258.3756,88.2618,0.054227
1260.3046,88.1378,0.054838
1262.2335,88.5713,0.052707
1264.1624,88.2499,0.054286
1266.0914,88.5455,0.052834
1268.0203,88.3408,0.053839
1269.9492,88.1816,0.054622
1271.8782,88.3630,0.053730
1273.8071,88.5309,0.052905
1275.7360,88.9454,0.050876
1277.6650,88.6597,0.052274
1279.5939,89.0571,0.050331
1281.5228,88.8986,0.051105
1283.4518,89.1410,0.049922
1285.3807,89.3934,0.048694
1287.3096,90.0195,0.045663
1289.2386,89.7417,0.047006
1291.1675,89.8521,0.046472
1293.0964,89.9626,0.045938
1295.0254,90.4740,0.043476
1296.9543,90.9875,0.041018
1298.8832,90.8265,0.041788
1300.8122,90.8310,0.041766
1302.7411,90.8231,0.041804
1304.6700,91.5133,0.038516
1306.5990,91.5789,0.038205
1308.5279,91.5562,0.038312
1310.4568,91.8479,0.036931
1312.3858,92.1174,0.035658
1314.3147,92.0658,0.035902
1316.2436,92.0646,0.035907
1318.1726,92.0176,0.036129
1320.1015,91.9806,0.036304
1322.0305,92.3184,0.034712
1323.9594,92.4033,0.034313
1325.8883,92.7043,0.032900
1327.8173,92.4111,0.034276
1329.7462,92.8445,0.032244
1331.6751,92.8631,0.032157
1333.6041,92.9164,0.031908
1335.5330,92.9390,0.031802
1337.4619,93.0436,0.031313
1339.3909,92.7635,0.032623
1341.3198,93.0419,0.031322
1343.2487,92.9290,0.031849
1345.1777,93.2352,0.030420
1347.1066,92.9853,0.031586
1349.0355,93.2431,0.030383
1350.9645,93.0044,0.031497
1352.8934,93.2063,0.030555
1354.8223,92.9762,0.031628
1356.7513,92.8277,0.032322
1358.6802,93.0013,0.031511
1360.6091,92.7084,0.032881
1362.5381,93.2241,0.030472
1364.4670,93.2708,0.030254
1366.3959,92.7527,0.032673
1368.3249,92.7709,0.032588
1370.2538,92.5471,0.033637
1372.1827,92.8046,0.032430
1374.1117,92.8539,0.032200
1376.0406,92.3384,0.034618
1377.9695,92.7004,0.032918
1379.8985,92.3299,0.034658
1381.8274,92.2992,0.034802
1383.7563,92.2027,0.035256
1385.6853,92.3586,0.034523
1387.6142,92.4288,0.034193
1389.5431,92.3397,0.034611
1391.4721,92.3556,0.034537
1393.4010,92.2594,0.034989
1395.3299,92.0737,0.035865
1397.2589,92.4870,0.033920
1399.1878,92.1553,0.035480
1401.1167,92.4381,0.034149
1403.0457,92.5677,0.033541
1404.9746,92.0088,0.036171
1406.9035,92.2890,0.034850
1408.8325,92.1503,0.035503
1410.7614,92.3079,0.034761
1412.6903,91.7882,0.037213
1414.6193,92.0509,0.035972
1416.5482,92.0419,0.036014
1418.4772,92.4475,0.034105
1420.4061,91.9477,0.036459
1422.3350,91.8471,0.036935
1424.2640,91.5854,0.038174
1426.1929,91.7020,0.037621
1428.1218,91.7380,0.037451
1430.0508,91.4587,0.038775
1431.9797,91.1264,0.040356
1433.9086,90.8769,0.041546
1435.8376,90.6981,0.042402
1437.7665,90.6090,0.042829
1439.6954,90.2187,0.044703
1441.6244,90.1543,0.045013
1443.5533,90.0874,0.045336
1445.4822,90.0423,0.045554
1447.4112,89.7617,0.046909
1449.3401,89.4345,0.048495
1451.2690,89.2305,0.049486
1453.1980,89.0439,0.050396
1455.1269,89.1614,0.049823
1457.0558,89.1849,0.049709
1458.9848,89.3354,0.048976
1460.9137,89.1800,0.049732
1462.8426,89.5102,0.048127
1464.7716,89.8743,0.046364
1466.7005,90.0549,0.045493
1468.6294,90.3254,0.044190
1470.5584,90.6699,0.042537
1472.4873,90.9363,0.041263
1474.4162,90.6399,0.042680
1476.3452,91.4162,0.038977
1478.2741,91.5445,0.038368
1480.2030,91.6838,0.037707
1482.1320,91.8571,0.036887
1484.0609,91.7541,0.037375
1485.9898,91.7166,0.037552
1487.9188,92.0341,0.036051
1489.8477,92.1397,0.035553
1491.7766,91.9460,0.036467
1493.7056,91.8247,0.037041
1495.6345,91.5185,0.038491
1497.5634,91.4430,0.038850
1499.4924,91.3641,0.039224
1501.4213,90.8848,0.041509
1503.3502,91.3071,0.039496
1505.2792,90.8620,0.041618
1507.2081,90.6776,0.042500
1509.1371,91.1488,0.040249
1511.0660,91.0059,0.040931
1512.9949,91.2441,0.039795
1514.9239,91.3459,0.039311
1516.8528,91.6134,0.038041
1518.7817,91.5915,0.038145
1520.7107,91.8175,0.037075
1522.6396,91.7222,0.037526
1524.5685,91.8363,0.036986
1526.4975,92.1599,0.035458
1528.4264,91.9620,0.036391
1530.3553,92.4690,0.034004
1532.2843,91.9711,0.036349
1534.2132,92.1039,0.035722
1536.1421,91.9348,0.036520
1538.0711,91.5157,0.038505
1540.0000,91.9008,0.036681
1541.9289,91.3177,0.039445
1543.8579,91.0754,0.040599
1545.7868,90.5601,0.043063
1547.7157,91.0984,0.040489
1549.6447,90.5025,0.043339
1551.5736,90.5680,0.043025
1553.5025,90.2874,0.044373
1555.4315,90.1050,0.045251
1557.3604,90.0346,0.045591
1559.2893,90.0761,0.045391
1561.2183,90.2430,0.044586
1563.1472,89.9927,0.045793
1565.0761,90.2420,0.044591
1567.0051,90.1050,0.045251
1568.9340,90.2442,0.044581
1570.8629,90.0786,0.045378
1572.7919,90.5811,0.042963
1574.7208,90.4186,0.043742
1576.6497,90.9907,0.041003
1578.5787,91.2642,0.039699
1580.5076,90.9490,0.041202
1582.4365,91.3754,0.039171
1584.3655,91.6713,0.037767
1586.2944,91.5658,0.038267
1588.2233,92.1549,0.035481
1590.1523,92.1511,0.035500
1592.0812,91.9808,0.036303
1594.0101,92.0821,0.035825
1595.9391,92.2832,0.034877
1597.8680,92.3492,0.034567
1599.7969,92.0784,0.035842
1601.7259,92.0952,0.035763
1603.6548,91.7496,0.037396
1605.5838,91.2367,0.039830
1607.5127,91.6260,0.037981
1609.4416,91.2401,0.039814
1611.3706,91.2680,0.039681
1613.2995,90.7312,0.042243
1615.2284,90.8188,0.041824
1617.1574,90.1553,0.045009
1619.0863,90.6215,0.042769
1621.0152,89.5457,0.047955
1622.9442,89.8403,0.046529
1624.8731,89.3024,0.049137
1626.8020,89.0457,0.050387
1628.7310,88.7033,0.052060
1630.6599,88.2302,0.054383
1632.5888,87.7154,0.056924
1634.5178,87.8527,0.056245
1636.4467,87.6083,0.057455
1638.3756,86.6775,0.062093
1640.3046,86.8722,0.061119
1642.2335,86.7558,0.061701
1644.1624,86.6616,0.062173
1646.0914,86.9604,0.060678
1648.0203,86.6452,0.062255
1649.9492,86.4374,0.063298
1651.8782,86.5461,0.062753
1653.8071,86.5131,0.062918
1655.7360,86.7082,0.061940
1657.6650,87.0629,0.060167
1659.5939,87.3208,0.058882
1661.5228,87.5146,0.057920
1663.4518,87.6900,0.057050
1665.3807,88.2222,0.054422
1667.3096,88.2525,0.054273
1669.2386,88.3035,0.054022
1671.1675,89.3985,0.048670
1673.0964,88.9374,0.050915
1675.0254,89.5238,0.048061
1676.9543,89.9325,0.046083
1678.8832,90.3574,0.044036
1680.8122,90.0397,0.045566
1682.7411,90.3049,0.044289
1684.6700,90.2931,0.044345
1686.5990,90.2446,0.044579
1688.5279,90.1114,0.045220
1690.4568,90.2478,0.044563
1692.3858,90.1652,0.044961
1694.3147,90.5474,0.043124
1696.2436,90.0603,0.045467
1698.1726,89.7363,0.047032
1700.1015,89.6115,0.047636
1702.0304,89.4042,0.048642
1703.9594,88.8975,0.051111
1705.8883,88.6331,0.052404
1707.8173,88.2579,0.054246
1709.7462,88.0849,0.055099
1711.6751,87.5208,0.057889
1713.6041,87.9086,0.055969
1715.5330,87.5219,0.057883
1717.4619,87.5245,0.057871
1719.3909,87.5643,0.057673
1721.3198,87.9481,0.055774
1723.2487,88.1259,0.054896
1725.1777,88.6712,0.052217
1727.1066,88.8661,0.051264
1729.0355,89.4668,0.048338
1730.9645,89.7319,0.047053
1732.8934,90.1145,0.045206
1734.8223,90.5512,0.043106
1736.7513,91.3110,0.039477
1738.6802,91.3611,0.039239
1740.6091,91.8362,0.036986
1742.5381,92.0582,0.035938
1744.4670,92.6579,0.033117
1746.3959,93.0358,0.031350
1748.3249,92.9931,0.031549
1750.2538,93.6436,0.028522
1752.1827,93.5753,0.028839
1754.1117,93.8708,0.027469
1756.0406,93.6329,0.028572
1757.9695,94.0773,0.026515
1759.8985,94.0948,0.026434
1761.8274,94.4850,0.024637
1763.7563,94.6302,0.023970
1765.6853,94.5353,0.024406
1767.6142,94.6329,0.023958
1769.5431,94.5618,0.024284
1771.4721,94.1979,0.025959
1773.4010,94.7149,0.023582
1775.3299,94.7584,0.023382
1777.2589,94.3021,0.025479
1779.1878,94.6977,0.023660
1781.1167,94.5563,0.024310
1783.0457,94.7635,0.023359
1784.9746,94.6199,0.024018
1786.9035,94.6316,0.023964
1788.8325,94.6475,0.023891
1790.7614,94.4186,0.024942
1792.6903,94.8552,0.022939
1794.6193,94.7546,0.023399
1796.5482,94.5287,0.024436
1798.4771,94.5187,0.024482
1800.4061,94.3648,0.025190
1802.3350,94.3385,0.025311
1804.2640,94.6141,0.024044
1806.1929,94.8363,0.023026
1808.1218,95.1869,0.021423
1810.0508,94.7385,0.023473
1811.9797,94.8588,0.022922
1813.9086,94.9120,0.022679
1815.8376,94.9216,0.022635
1817.7665,95.2538,0.021118
1819.6954,95.4297,0.020316
1821.6244,94.8781,0.022834
1823.5533,94.9863,0.022339
1825.4822,95.0971,0.021833
1827.4112,95.3225,0.020804
1829.3401,95.4522,0.020214
1831.2690,95.1326,0.021671
1833.1980,95.0266,0.022155
1835.1269,95.1529,0.021578
1837.0558,95.1444,0.021617
1838.9848,95.2394,0.021183
1840.9137,95.3197,0.020818
1842.8426,95.0508,0.022044
1844.7716,95.7242,0.018978
1846.7005,94.9198,0.022643
1848.6294,95.5106,0.019948
1850.5584,95.0892,0.021869
1852.4873,95.1444,0.021617
1854.4162,95.2653,0.021065
1856.3452,95.1317,0.021675
1858.2741,94.9167,0.022658
1860.2030,95.1212,0.021723
1862.1320,95.4487,0.020230
1864.0609,95.6002,0.019541
1865.9898,95.3129,0.020848
1867.9188,94.9265,0.022613
1869.8477,95.1659,0.021519
1871.7766,95.4932,0.020027
1873.7056,95.3424,0.020714
1875.6345,95.3762,0.020560
1877.5634,95.5453,0.019791
1879.4924,95.5623,0.019713
1881.4213,95.1794,0.021457
1883.3502,95.2794,0.021001
1885.2792,95.2538,0.021117
1887.2081,94.9950,0.022299
1889.1370,95.5515,0.019763
1891.0660,95.2973,0.020919
1892.9949,95.1870,0.021422
1894.9238,95.6223,0.019441
1896.8528,95.7300,0.018952
1898.7817,95.8605,0.018360
1900.7107,95.3713,0.020582
1902.6396,95.2626,0.021077
1904.5685,95.4243,0.020341
1906.4975,95.4984,0.020004
1908.4264,95.0636,0.021986
1910.3553,95.3962,0.020469
1912.2843,95.2241,0.021253
1914.2132,95.2575,0.021101
1916.1421,95.7155,0.019018
1918.0711,95.4758,0.020107
1920.0000,95.5360,0.019833
1921.9289,95.3705,0.020586
1923.8579,95.4944,0.020022
1925.7868,95.2764,0.021015
1927.7157,95.1574,0.021557
1929.6447,95.6673,0.019237
1931.5736,95.5333,0.019845
1933.5025,95.4669,0.020147
1935.4315,95.2176,0.021283
1937.3604,95.1107,0.021771
1939.2893,95.6475,0.019326
1941.2183,95.1589,0.021551
1943.1472,95.6154,0.019472
1945.0761,95.3684,0.020595
1947.0051,95.5175,0.019917
1948.9340,94.8356,0.023029
1950.8629,95.7392,0.018910
1952.7919,95.7349,0.018930
1954.7208,95.6350,0.019383
1956.6497,95.2623,0.021079
1958.5787,95.5346,0.019839
1960.5076,95.4705,0.020131
1962.4365,95.5909,0.019584
1964.3655,95.8060,0.018607
1966.2944,95.3817,0.020535
1968.2233,95.3836,0.020526
1970.1523,95.4078,0.020416
1972.0812,95.6272,0.019419
1974.0101,95.2352,0.021203
1975.9391,95.6707,0.019221
1977.8680,95.3946,0.020476
1979.7969,95.1958,0.021382
1981.7259,95.3253,0.020792
1983.6548,95.5735,0.019663
1985.5837,95.7909,0.018676
1987.5127,95.3343,0.020751
1989.4416,95.5182,0.019914
1991.3705,95.3345,0.020750
1993.2995,95.6235,0.019435
1995.2284,95.3407,0.020722
1997.1574,95.2764,0.021014
1999.0863,95.7399,0.018907
2001.0152,95.0525,0.022036
2002.9442,95.4652,0.020155
2004.8731,95.7536,0.018845
2006.8020,95.5462,0.019787
2008.7310,95.7334,0.018936
2010.6599,95.8528,0.018395
2012.5888,95.2835,0.020982
2014.5178,95.3473,0.020692
2016.4467,95.4900,0.020042
2018.3756,95.3825,0.020531
2020.3046,95.7211,0.018993
2022.2335,95.3751,0.020565
2024.1624,95.3125,0.020850
2026.0914,95.7800,0.018725
2028.0203,95.4980,0.020005
2029.9492,95.5940,0.019569
2031.8782,95.8052,0.018611
2033.8071,95.6200,0.019451
2035.7360,95.9420,0.017991
2037.6650,95.3298,0.020772
2039.5939,95.5934,0.019572
2041.5228,95.3819,0.020534
2043.4518,95.6315,0.019399
2045.3807,95.5016,0.019989
2047.3096,95.5116,0.019944
2049.2386,95.5651,0.019701
2051.1675,95.8126,0.018577
2053.0964,95.6287,0.019412
2055.0254,95.7190,0.019002
2056.9543,95.5819,0.019625
2058.8832,95.7165,0.019013
2060.8122,95.6685,0.019231
2062.7411,95.7577,0.018826
2064.6700,95.0223,0.022174
2066.5990,95.4453,0.020245
2068.5279,95.5322,0.019850
2070.4568,95.6853,0.019155
2072.3858,95.2846,0.020977
2074.3147,95.6219,0.019443
2076.2436,95.4567,0.020194
2078.1726,95.2808,0.020995
2080.1015,95.6432,0.019346
2082.0304,95.5275,0.019871
2083.9594,95.2358,0.021200
2085.8883,95.1448,0.021615
2087.8173,95.5221,0.019896
2089.7462,95.4902,0.020041
2091.6751,95.4410,0.020265
2093.6041,95.5996,0.019544
2095.5330,95.0802,0.021910
2097.4619,95.5581,0.019733
2099.3909,95.2362,0.021198
2101.3198,95.5209,0.019902
2103.2487,95.6590,0.019274
2105.1777,95.2379,0.021190
2107.1066,95.4563,0.020196
2109.0355,95.7052,0.019064
2110.9645,95.4891,0.020046
2112.8934,95.0983,0.021827
2114.8223,94.6724,0.023777
2116.7513,95.2391,0.021185
